,date,close,symbol
0,2014-03-04,19.951,TVC
1,2014-03-05,19.8996,TVC
2,2014-03-06,19.7027,TVC
3,2014-03-07,19.6941,TVC
4,2014-03-10,19.6085,TVC
5,2014-03-11,19.5657,TVC
6,2014-03-12,19.6085,TVC
7,2014-03-13,19.9253,TVC
8,2014-03-14,20.0281,TVC
9,2014-03-17,19.982,TVC
10,2014-03-18,20.0024,TVC
11,2014-03-19,19.9767,TVC
12,2014-03-20,19.7369,TVC
13,2014-03-21,19.6171,TVC
14,2014-03-24,19.7369,TVC
15,2014-03-25,19.814,TVC
16,2014-03-26,19.8568,TVC
17,2014-03-27,19.8568,TVC
18,2014-03-28,19.9596,TVC
19,2014-03-31,19.8226,TVC
20,2014-04-01,19.7549,TVC
21,2014-04-02,19.8311,TVC
22,2014-04-03,20.0281,TVC
23,2014-04-04,19.9767,TVC
24,2014-04-07,20.0795,TVC
25,2014-04-08,20.1137,TVC
26,2014-04-09,20.1308,TVC
27,2014-04-10,20.1736,TVC
28,2014-04-11,20.1908,TVC
29,2014-04-14,20.2997,TVC
30,2014-04-15,20.3706,TVC
31,2014-04-16,20.3706,TVC
32,2014-04-17,20.4476,TVC
33,2014-04-21,20.4511,TVC
34,2014-04-22,20.4117,TVC
35,2014-04-23,20.4476,TVC
36,2014-04-24,20.4905,TVC
37,2014-04-25,20.4134,TVC
38,2014-04-28,20.499000000000002,TVC
39,2014-04-29,20.4648,TVC
40,2014-04-30,20.4562,TVC
41,2014-05-01,20.4819,TVC
42,2014-05-02,20.4562,TVC
43,2014-05-05,20.3877,TVC
44,2014-05-06,20.3535,TVC
45,2014-05-07,20.3021,TVC
46,2014-05-08,20.3363,TVC
47,2014-05-09,20.3997,TVC
48,2014-05-12,20.4014,TVC
49,2014-05-13,20.3963,TVC
50,2014-05-14,20.3535,TVC
51,2014-05-15,20.3791,TVC
52,2014-05-16,20.4048,TVC
53,2014-05-19,20.4391,TVC
54,2014-05-20,20.4476,TVC
55,2014-05-21,20.4305,TVC
56,2014-05-22,20.4048,TVC
57,2014-05-23,20.3963,TVC
58,2014-05-27,20.4134,TVC
59,2014-05-28,20.5167,TVC
60,2014-05-29,20.5167,TVC
61,2014-05-30,20.6118,TVC
62,2014-06-02,20.5971,TVC
63,2014-06-03,20.5677,TVC
64,2014-06-04,20.3869,TVC
65,2014-06-05,20.5106,TVC
66,2014-06-06,20.3956,TVC
67,2014-06-09,20.4786,TVC
68,2014-06-10,20.2918,TVC
69,2014-06-11,20.3437,TVC
70,2014-06-12,20.4129,TVC
71,2014-06-13,20.4976,TVC
72,2014-06-16,20.5206,TVC
73,2014-06-17,20.4302,TVC
74,2014-06-18,20.4907,TVC
75,2014-06-19,20.6723,TVC
76,2014-06-20,20.6031,TVC
77,2014-06-23,20.5967,TVC
78,2014-06-24,20.6118,TVC
79,2014-06-25,20.6204,TVC
80,2014-06-26,20.595,TVC
81,2014-06-27,20.6723,TVC
82,2014-06-30,20.6291,TVC
83,2014-07-01,20.7128,TVC
84,2014-07-02,20.6291,TVC
85,2014-07-03,20.4648,TVC
86,2014-07-07,20.6377,TVC
87,2014-07-08,20.8627,TVC
88,2014-07-09,20.8799,TVC
89,2014-07-10,20.7242,TVC
90,2014-07-11,20.8194,TVC
91,2014-07-14,20.7095,TVC
92,2014-07-15,20.6723,TVC
93,2014-07-16,20.7242,TVC
94,2014-07-17,20.6723,TVC
95,2014-07-18,20.7676,TVC
96,2014-07-21,20.8012,TVC
97,2014-07-22,20.7069,TVC
98,2014-07-23,20.7588,TVC
99,2014-07-24,20.7503,TVC
100,2014-07-25,20.854,TVC
101,2014-07-28,20.7069,TVC
102,2014-07-29,20.6672,TVC
103,2014-07-30,20.627,TVC
104,2014-07-31,20.5599,TVC
105,2014-08-01,20.5599,TVC
106,2014-08-04,20.5685,TVC
107,2014-08-05,20.6611,TVC
108,2014-08-06,20.7588,TVC
109,2014-08-07,20.7242,TVC
110,2014-08-08,20.7415,TVC
111,2014-08-11,20.7934,TVC
112,2014-08-12,20.828000000000003,TVC
113,2014-08-13,20.7589,TVC
114,2014-08-14,20.6377,TVC
115,2014-08-15,20.7156,TVC
116,2014-08-18,20.5859,TVC
117,2014-08-19,20.6204,TVC
118,2014-08-20,20.6118,TVC
119,2014-08-21,20.655,TVC
120,2014-08-22,20.6784,TVC
121,2014-08-25,20.7848,TVC
122,2014-08-26,20.5945,TVC
123,2014-08-27,20.8124,TVC
124,2014-08-28,20.9697,TVC
125,2014-08-29,20.926,TVC
126,2014-09-02,20.7949,TVC
127,2014-09-03,20.8299,TVC
128,2014-09-04,20.8037,TVC
129,2014-09-05,20.7338,TVC
130,2014-09-08,20.8596,TVC
131,2014-09-09,20.8648,TVC
132,2014-09-10,20.7932,TVC
133,2014-09-11,20.7774,TVC
134,2014-09-12,20.7512,TVC
135,2014-09-15,20.7687,TVC
136,2014-09-16,20.8561,TVC
137,2014-09-17,20.7425,TVC
138,2014-09-18,20.76,TVC
139,2014-09-19,20.6289,TVC
140,2014-09-22,20.7075,TVC
141,2014-09-23,20.6813,TVC
142,2014-09-24,20.5241,TVC
143,2014-09-25,20.8037,TVC
144,2014-09-26,20.8037,TVC
145,2014-09-29,20.8265,TVC
146,2014-09-30,20.891,TVC
147,2014-10-01,20.8579,TVC
148,2014-10-02,20.9073,TVC
149,2014-10-03,20.8823,TVC
150,2014-10-06,20.926,TVC
151,2014-10-07,20.8998,TVC
152,2014-10-08,20.9172,TVC
153,2014-10-09,20.91,TVC
154,2014-10-10,20.8561,TVC
155,2014-10-13,20.7687,TVC
156,2014-10-14,20.8299,TVC
157,2014-10-15,20.9172,TVC
158,2014-10-16,20.965999999999998,TVC
159,2014-10-17,21.0308,TVC
160,2014-10-20,21.1269,TVC
161,2014-10-21,21.1095,TVC
162,2014-10-22,21.1357,TVC
163,2014-10-23,21.1881,TVC
164,2014-10-24,21.3192,TVC
165,2014-10-27,21.2493,TVC
166,2014-10-28,21.092,TVC
167,2014-10-29,21.285999999999998,TVC
168,2014-10-30,21.2667,TVC
169,2014-10-31,21.3803,TVC
170,2014-11-03,21.3454,TVC
171,2014-11-04,21.3803,TVC
172,2014-11-05,21.3104,TVC
173,2014-11-06,21.3629,TVC
174,2014-11-07,21.293000000000003,TVC
175,2014-11-10,21.3454,TVC
176,2014-11-11,21.2143,TVC
177,2014-11-12,21.2826,TVC
178,2014-11-13,21.3017,TVC
179,2014-11-14,21.3978,TVC
180,2014-11-17,21.2842,TVC
181,2014-11-18,21.4764,TVC
182,2014-11-19,21.625,TVC
183,2014-11-20,21.5901,TVC
184,2014-11-21,21.6075,TVC
185,2014-11-24,21.4327,TVC
186,2014-11-25,21.3969,TVC
187,2014-11-26,21.3263,TVC
188,2014-11-28,21.3792,TVC
189,2014-12-01,21.291,TVC
190,2014-12-02,21.4718,TVC
191,2014-12-03,21.4569,TVC
192,2014-12-04,21.3528,TVC
193,2014-12-05,21.2822,TVC
194,2014-12-08,21.2292,TVC
195,2014-12-09,21.3777,TVC
196,2014-12-10,21.2557,TVC
197,2014-12-11,21.3175,TVC
198,2014-12-12,21.3528,TVC
199,2014-12-15,21.4233,TVC
200,2014-12-16,21.4587,TVC
201,2014-12-17,21.6087,TVC
202,2014-12-18,21.3528,TVC
203,2014-12-19,21.2998,TVC
204,2014-12-22,21.2734,TVC
205,2014-12-23,21.2381,TVC
206,2014-12-24,21.2301,TVC
207,2014-12-26,21.141,TVC
208,2014-12-29,21.1498,TVC
209,2014-12-30,21.1498,TVC
210,2014-12-31,21.0969,TVC
211,2015-01-02,21.3263,TVC
212,2015-01-05,21.3841,TVC
213,2015-01-06,21.4323,TVC
214,2015-01-07,21.441,TVC
215,2015-01-08,21.4322,TVC
216,2015-01-09,21.3616,TVC
217,2015-01-12,21.3704,TVC
218,2015-01-13,21.3969,TVC
219,2015-01-14,21.8028,TVC
220,2015-01-15,21.7322,TVC
221,2015-01-16,21.6263,TVC
222,2015-01-20,21.4145,TVC
223,2015-01-21,21.3528,TVC
224,2015-01-22,21.5998,TVC
225,2015-01-23,21.7587,TVC
226,2015-01-26,21.8116,TVC
227,2015-01-27,21.7322,TVC
228,2015-01-28,21.7322,TVC
229,2015-01-29,21.8645,TVC
230,2015-01-30,21.7763,TVC
231,2015-02-02,21.8822,TVC
232,2015-02-03,21.8977,TVC
233,2015-02-04,21.8381,TVC
234,2015-02-05,21.9528,TVC
235,2015-02-06,21.9263,TVC
236,2015-02-09,21.9351,TVC
237,2015-02-10,21.9439,TVC
238,2015-02-11,21.9616,TVC
