,date,close,symbol
0,2014-03-04,6.84,IOVA
1,2014-03-05,8.25,IOVA
2,2014-03-06,7.99,IOVA
3,2014-03-07,8.7,IOVA
4,2014-03-10,8.95,IOVA
5,2014-03-11,8.4,IOVA
6,2014-03-12,8.29,IOVA
7,2014-03-13,7.88,IOVA
8,2014-03-14,7.6,IOVA
9,2014-03-17,7.95,IOVA
10,2014-03-18,8.12,IOVA
11,2014-03-19,8.4,IOVA
12,2014-03-20,8.9,IOVA
13,2014-03-21,8.55,IOVA
14,2014-03-24,7.91,IOVA
15,2014-03-25,8.15,IOVA
16,2014-03-26,8.08,IOVA
17,2014-03-27,7.95,IOVA
18,2014-03-28,8.33,IOVA
19,2014-03-31,9.44,IOVA
20,2014-04-01,9.24,IOVA
21,2014-04-02,9.59,IOVA
22,2014-04-03,10.19,IOVA
23,2014-04-04,10.7,IOVA
24,2014-04-07,9.6,IOVA
25,2014-04-08,9.5,IOVA
26,2014-04-09,9.3,IOVA
27,2014-04-10,9.35,IOVA
28,2014-04-11,8.81,IOVA
29,2014-04-14,9.05,IOVA
30,2014-04-15,8.65,IOVA
31,2014-04-16,9.0,IOVA
32,2014-04-17,9.0,IOVA
33,2014-04-21,8.55,IOVA
34,2014-04-22,8.7,IOVA
35,2014-04-23,8.74,IOVA
36,2014-04-24,8.73,IOVA
37,2014-04-25,8.5,IOVA
38,2014-04-28,8.25,IOVA
39,2014-04-29,8.65,IOVA
40,2014-04-30,8.6,IOVA
41,2014-05-01,8.95,IOVA
42,2014-05-02,8.95,IOVA
43,2014-05-05,8.75,IOVA
44,2014-05-06,8.68,IOVA
45,2014-05-07,8.7,IOVA
46,2014-05-08,8.5,IOVA
47,2014-05-09,8.42,IOVA
48,2014-05-12,9.45,IOVA
49,2014-05-13,9.24,IOVA
50,2014-05-14,8.2,IOVA
51,2014-05-15,7.95,IOVA
52,2014-05-16,7.75,IOVA
53,2014-05-19,6.7,IOVA
54,2014-05-20,6.6,IOVA
55,2014-05-21,6.49,IOVA
56,2014-05-22,6.5,IOVA
57,2014-05-23,6.4,IOVA
58,2014-05-27,6.5,IOVA
59,2014-05-28,6.42,IOVA
60,2014-05-29,6.8,IOVA
61,2014-05-30,7.5,IOVA
62,2014-06-02,7.0,IOVA
63,2014-06-03,6.75,IOVA
64,2014-06-04,6.9,IOVA
65,2014-06-05,6.65,IOVA
66,2014-06-06,6.69,IOVA
67,2014-06-09,6.5,IOVA
68,2014-06-10,6.46,IOVA
69,2014-06-11,6.55,IOVA
