,date,close,symbol
0,2014-03-04,47.88,ALKS
1,2014-03-05,47.36,ALKS
2,2014-03-06,46.51,ALKS
3,2014-03-07,46.32,ALKS
4,2014-03-10,46.0,ALKS
5,2014-03-11,46.24,ALKS
6,2014-03-12,46.82,ALKS
7,2014-03-13,45.26,ALKS
8,2014-03-14,45.48,ALKS
9,2014-03-17,45.84,ALKS
10,2014-03-18,46.7,ALKS
11,2014-03-19,46.88,ALKS
12,2014-03-20,47.51,ALKS
13,2014-03-21,46.47,ALKS
14,2014-03-24,43.9,ALKS
15,2014-03-25,43.71,ALKS
16,2014-03-26,43.26,ALKS
17,2014-03-27,43.19,ALKS
18,2014-03-28,41.97,ALKS
19,2014-03-31,44.09,ALKS
20,2014-04-01,45.23,ALKS
21,2014-04-02,46.8,ALKS
22,2014-04-03,44.43,ALKS
23,2014-04-04,41.53,ALKS
24,2014-04-07,41.1,ALKS
25,2014-04-08,42.08,ALKS
26,2014-04-09,45.25,ALKS
27,2014-04-10,43.09,ALKS
28,2014-04-11,41.89,ALKS
29,2014-04-14,41.29,ALKS
30,2014-04-15,42.83,ALKS
31,2014-04-16,45.03,ALKS
32,2014-04-17,44.12,ALKS
33,2014-04-21,45.78,ALKS
34,2014-04-22,47.06,ALKS
35,2014-04-23,46.77,ALKS
36,2014-04-24,46.28,ALKS
37,2014-04-25,44.65,ALKS
38,2014-04-28,45.45,ALKS
39,2014-04-29,46.11,ALKS
40,2014-04-30,46.26,ALKS
41,2014-05-01,47.57,ALKS
42,2014-05-02,47.46,ALKS
43,2014-05-05,47.75,ALKS
44,2014-05-06,46.7,ALKS
45,2014-05-07,45.91,ALKS
46,2014-05-08,44.86,ALKS
47,2014-05-09,44.13,ALKS
48,2014-05-12,45.26,ALKS
49,2014-05-13,44.52,ALKS
50,2014-05-14,45.01,ALKS
51,2014-05-15,44.02,ALKS
52,2014-05-16,43.59,ALKS
53,2014-05-19,44.69,ALKS
54,2014-05-20,43.98,ALKS
55,2014-05-21,44.48,ALKS
56,2014-05-22,45.21,ALKS
57,2014-05-23,45.59,ALKS
58,2014-05-27,46.75,ALKS
59,2014-05-28,45.74,ALKS
60,2014-05-29,46.08,ALKS
61,2014-05-30,45.81,ALKS
62,2014-06-02,46.56,ALKS
63,2014-06-03,47.07,ALKS
64,2014-06-04,47.28,ALKS
65,2014-06-05,47.54,ALKS
66,2014-06-06,48.38,ALKS
67,2014-06-09,48.32,ALKS
68,2014-06-10,48.37,ALKS
69,2014-06-11,47.79,ALKS
70,2014-06-12,46.65,ALKS
71,2014-06-13,46.38,ALKS
72,2014-06-16,47.31,ALKS
73,2014-06-17,47.0,ALKS
74,2014-06-18,47.23,ALKS
75,2014-06-19,48.13,ALKS
76,2014-06-20,50.88,ALKS
77,2014-06-23,50.5,ALKS
78,2014-06-24,50.54,ALKS
79,2014-06-25,50.42,ALKS
80,2014-06-26,50.1,ALKS
81,2014-06-27,50.94,ALKS
82,2014-06-30,50.33,ALKS
83,2014-07-01,51.75,ALKS
84,2014-07-02,51.52,ALKS
85,2014-07-03,50.97,ALKS
86,2014-07-07,49.15,ALKS
87,2014-07-08,47.94,ALKS
88,2014-07-09,48.71,ALKS
89,2014-07-10,47.8,ALKS
90,2014-07-11,48.38,ALKS
91,2014-07-14,48.4,ALKS
92,2014-07-15,46.8,ALKS
93,2014-07-16,45.25,ALKS
94,2014-07-17,44.39,ALKS
95,2014-07-18,46.15,ALKS
96,2014-07-21,45.91,ALKS
97,2014-07-22,45.42,ALKS
98,2014-07-23,46.21,ALKS
99,2014-07-24,45.71,ALKS
100,2014-07-25,44.94,ALKS
101,2014-07-28,44.11,ALKS
102,2014-07-29,44.69,ALKS
103,2014-07-30,46.32,ALKS
104,2014-07-31,42.76,ALKS
105,2014-08-01,42.97,ALKS
106,2014-08-04,42.81,ALKS
107,2014-08-05,43.25,ALKS
108,2014-08-06,41.99,ALKS
109,2014-08-07,41.81,ALKS
110,2014-08-08,41.91,ALKS
111,2014-08-11,41.78,ALKS
112,2014-08-12,41.54,ALKS
113,2014-08-13,42.31,ALKS
114,2014-08-14,43.41,ALKS
115,2014-08-15,42.95,ALKS
116,2014-08-18,43.99,ALKS
117,2014-08-19,44.04,ALKS
118,2014-08-20,44.12,ALKS
119,2014-08-21,43.14,ALKS
120,2014-08-22,43.24,ALKS
121,2014-08-25,44.22,ALKS
122,2014-08-26,45.07,ALKS
123,2014-08-27,45.37,ALKS
124,2014-08-28,44.48,ALKS
125,2014-08-29,44.73,ALKS
126,2014-09-02,44.07,ALKS
127,2014-09-03,44.0,ALKS
128,2014-09-04,42.81,ALKS
129,2014-09-05,42.49,ALKS
130,2014-09-08,42.67,ALKS
131,2014-09-09,42.67,ALKS
132,2014-09-10,44.15,ALKS
133,2014-09-11,44.59,ALKS
134,2014-09-12,44.35,ALKS
135,2014-09-15,43.68,ALKS
136,2014-09-16,44.45,ALKS
137,2014-09-17,45.18,ALKS
138,2014-09-18,46.1,ALKS
139,2014-09-19,46.73,ALKS
140,2014-09-22,45.33,ALKS
141,2014-09-23,45.22,ALKS
142,2014-09-24,45.22,ALKS
143,2014-09-25,42.81,ALKS
144,2014-09-26,43.23,ALKS
145,2014-09-29,43.75,ALKS
146,2014-09-30,42.87,ALKS
147,2014-10-01,41.47,ALKS
148,2014-10-02,41.08,ALKS
149,2014-10-03,42.0,ALKS
150,2014-10-06,41.91,ALKS
151,2014-10-07,41.08,ALKS
152,2014-10-08,42.42,ALKS
153,2014-10-09,41.52,ALKS
154,2014-10-10,40.23,ALKS
155,2014-10-13,40.25,ALKS
156,2014-10-14,42.5,ALKS
157,2014-10-15,41.13,ALKS
158,2014-10-16,41.95,ALKS
159,2014-10-17,43.08,ALKS
160,2014-10-20,43.17,ALKS
161,2014-10-21,43.8,ALKS
162,2014-10-22,44.66,ALKS
163,2014-10-23,45.28,ALKS
164,2014-10-24,45.91,ALKS
165,2014-10-27,46.52,ALKS
166,2014-10-28,47.62,ALKS
167,2014-10-29,49.61,ALKS
168,2014-10-30,51.29,ALKS
169,2014-10-31,50.55,ALKS
170,2014-11-03,50.88,ALKS
171,2014-11-04,50.36,ALKS
172,2014-11-05,49.86,ALKS
173,2014-11-06,51.03,ALKS
174,2014-11-07,51.0,ALKS
175,2014-11-10,52.64,ALKS
176,2014-11-11,52.87,ALKS
177,2014-11-12,53.0,ALKS
178,2014-11-13,53.22,ALKS
179,2014-11-14,51.47,ALKS
180,2014-11-17,51.64,ALKS
181,2014-11-18,52.94,ALKS
182,2014-11-19,54.26,ALKS
183,2014-11-20,55.24,ALKS
184,2014-11-21,56.395,ALKS
185,2014-11-24,55.9,ALKS
186,2014-11-25,54.17,ALKS
187,2014-11-26,55.01,ALKS
188,2014-11-28,55.02,ALKS
189,2014-12-01,54.95,ALKS
190,2014-12-02,56.05,ALKS
191,2014-12-03,57.04,ALKS
192,2014-12-04,56.71,ALKS
193,2014-12-05,57.51,ALKS
194,2014-12-08,58.5,ALKS
195,2014-12-09,56.64,ALKS
196,2014-12-10,55.41,ALKS
197,2014-12-11,55.63,ALKS
198,2014-12-12,54.41,ALKS
199,2014-12-15,53.425,ALKS
200,2014-12-16,52.34,ALKS
201,2014-12-17,55.91,ALKS
202,2014-12-18,57.68,ALKS
203,2014-12-19,58.88,ALKS
204,2014-12-22,58.8,ALKS
205,2014-12-23,55.14,ALKS
206,2014-12-24,56.16,ALKS
207,2014-12-26,57.72,ALKS
208,2014-12-29,58.45,ALKS
209,2014-12-30,58.08,ALKS
210,2014-12-31,58.56,ALKS
211,2015-01-02,58.24,ALKS
212,2015-01-05,59.38,ALKS
213,2015-01-06,60.93,ALKS
214,2015-01-07,66.75,ALKS
215,2015-01-08,65.23,ALKS
216,2015-01-09,65.14,ALKS
217,2015-01-12,68.61,ALKS
218,2015-01-13,67.36,ALKS
