,date,close,symbol
0,2014-03-04,3.4601,ASG
1,2014-03-05,3.4601,ASG
2,2014-03-06,3.4849,ASG
3,2014-03-07,3.4477,ASG
4,2014-03-10,3.4911,ASG
5,2014-03-11,3.4725,ASG
6,2014-03-12,3.4291,ASG
7,2014-03-13,3.4043,ASG
8,2014-03-14,3.4105,ASG
9,2014-03-17,3.4291,ASG
10,2014-03-18,3.4477,ASG
11,2014-03-19,3.4849,ASG
12,2014-03-20,3.4849,ASG
13,2014-03-21,3.4849,ASG
14,2014-03-24,3.3857,ASG
15,2014-03-25,3.4359,ASG
16,2014-03-26,3.4341,ASG
17,2014-03-27,3.3857,ASG
18,2014-03-28,3.4229,ASG
19,2014-03-31,3.4663,ASG
20,2014-04-01,3.4725,ASG
21,2014-04-02,3.4849,ASG
22,2014-04-03,3.4899,ASG
23,2014-04-04,3.3485,ASG
24,2014-04-07,3.2555,ASG
25,2014-04-08,3.2865,ASG
26,2014-04-09,3.3795,ASG
27,2014-04-10,3.3174,ASG
28,2014-04-11,3.2803,ASG
29,2014-04-14,3.2183,ASG
30,2014-04-15,3.2493,ASG
31,2014-04-16,3.2679,ASG
32,2014-04-17,3.3254,ASG
33,2014-04-21,3.3671,ASG
34,2014-04-22,3.3919,ASG
35,2014-04-23,3.3733,ASG
36,2014-04-24,3.3981,ASG
37,2014-04-25,3.3671,ASG
38,2014-04-28,3.3361,ASG
39,2014-04-29,3.3361,ASG
40,2014-04-30,3.3424,ASG
41,2014-05-01,3.3802,ASG
42,2014-05-02,3.3172,ASG
43,2014-05-05,3.2858,ASG
44,2014-05-06,3.2669,ASG
45,2014-05-07,3.2983,ASG
46,2014-05-08,3.2795,ASG
47,2014-05-09,3.2102,ASG
48,2014-05-12,3.2291,ASG
49,2014-05-13,3.2547,ASG
50,2014-05-14,3.2543,ASG
51,2014-05-15,3.195,ASG
52,2014-05-16,3.1787,ASG
53,2014-05-19,3.2102,ASG
54,2014-05-20,3.2291,ASG
55,2014-05-21,3.2165,ASG
56,2014-05-22,3.2291,ASG
57,2014-05-23,3.2606,ASG
58,2014-05-27,3.2858,ASG
59,2014-05-28,3.3361,ASG
60,2014-05-29,3.3361,ASG
61,2014-05-30,3.299,ASG
62,2014-06-02,3.292,ASG
63,2014-06-03,3.2669,ASG
64,2014-06-04,3.3109,ASG
65,2014-06-05,3.3235,ASG
66,2014-06-06,3.3235,ASG
67,2014-06-09,3.3361,ASG
68,2014-06-10,3.355,ASG
69,2014-06-11,3.3487,ASG
70,2014-06-12,3.3361,ASG
71,2014-06-13,3.3487,ASG
72,2014-06-16,3.3423,ASG
