,date,close,symbol
0,2014-03-04,29.26,GPX
1,2014-03-05,29.07,GPX
2,2014-03-06,29.07,GPX
3,2014-03-07,29.05,GPX
4,2014-03-10,28.92,GPX
5,2014-03-11,28.02,GPX
6,2014-03-12,28.19,GPX
7,2014-03-13,28.08,GPX
8,2014-03-14,28.39,GPX
9,2014-03-17,28.49,GPX
10,2014-03-18,28.79,GPX
11,2014-03-19,28.2,GPX
12,2014-03-20,28.13,GPX
13,2014-03-21,28.12,GPX
14,2014-03-24,27.5,GPX
15,2014-03-25,27.91,GPX
16,2014-03-26,27.36,GPX
17,2014-03-27,27.19,GPX
18,2014-03-28,26.76,GPX
19,2014-03-31,27.23,GPX
20,2014-04-01,28.39,GPX
21,2014-04-02,28.36,GPX
22,2014-04-03,28.31,GPX
23,2014-04-04,27.52,GPX
24,2014-04-07,26.79,GPX
25,2014-04-08,26.7,GPX
26,2014-04-09,26.49,GPX
27,2014-04-10,25.37,GPX
28,2014-04-11,24.9,GPX
29,2014-04-14,25.19,GPX
30,2014-04-15,25.29,GPX
31,2014-04-16,26.07,GPX
32,2014-04-17,26.41,GPX
33,2014-04-21,26.69,GPX
34,2014-04-22,26.81,GPX
35,2014-04-23,26.1,GPX
36,2014-04-24,25.91,GPX
37,2014-04-25,25.9,GPX
38,2014-04-28,25.75,GPX
39,2014-04-29,25.72,GPX
40,2014-04-30,26.28,GPX
41,2014-05-01,26.92,GPX
42,2014-05-02,25.87,GPX
43,2014-05-05,25.31,GPX
44,2014-05-06,24.17,GPX
45,2014-05-07,24.56,GPX
46,2014-05-08,24.2,GPX
47,2014-05-09,24.44,GPX
48,2014-05-12,25.1,GPX
49,2014-05-13,24.79,GPX
50,2014-05-14,24.7,GPX
51,2014-05-15,24.38,GPX
52,2014-05-16,24.53,GPX
53,2014-05-19,24.58,GPX
54,2014-05-20,24.25,GPX
55,2014-05-21,23.9,GPX
56,2014-05-22,23.88,GPX
57,2014-05-23,24.27,GPX
