,date,close,symbol
0,2014-03-04,23.3633,UPW
1,2014-03-05,23.0359,UPW
2,2014-03-06,22.8662,UPW
3,2014-03-07,22.8419,UPW
4,2014-03-10,22.8268,UPW
5,2014-03-11,22.6813,UPW
6,2014-03-12,23.1875,UPW
7,2014-03-13,23.7029,UPW
8,2014-03-14,24.009,UPW
9,2014-03-17,24.2394,UPW
10,2014-03-18,24.2879,UPW
11,2014-03-19,23.5331,UPW
12,2014-03-20,23.3846,UPW
13,2014-03-21,23.9575,UPW
14,2014-03-24,23.9029,UPW
15,2014-03-25,24.096999999999998,UPW
16,2014-03-26,23.9619,UPW
17,2014-03-27,24.2265,UPW
18,2014-03-28,24.3999,UPW
19,2014-03-31,24.8835,UPW
20,2014-04-01,24.6463,UPW
21,2014-04-02,24.5398,UPW
22,2014-04-03,24.6402,UPW
23,2014-04-04,24.9885,UPW
24,2014-04-07,24.9687,UPW
25,2014-04-08,25.2866,UPW
26,2014-04-09,25.3671,UPW
27,2014-04-10,25.2443,UPW
28,2014-04-11,25.1086,UPW
29,2014-04-14,25.3063,UPW
30,2014-04-15,25.9481,UPW
31,2014-04-16,26.4043,UPW
32,2014-04-17,26.0698,UPW
33,2014-04-21,25.6439,UPW
34,2014-04-22,25.8763,UPW
35,2014-04-23,26.0028,UPW
36,2014-04-24,26.234,UPW
37,2014-04-25,26.6446,UPW
38,2014-04-28,27.1222,UPW
39,2014-04-29,26.7736,UPW
40,2014-04-30,26.964000000000002,UPW
41,2014-05-01,27.1088,UPW
42,2014-05-02,26.08,UPW
43,2014-05-05,26.3952,UPW
44,2014-05-06,26.1975,UPW
45,2014-05-07,26.9967,UPW
46,2014-05-08,26.5096,UPW
47,2014-05-09,25.8196,UPW
48,2014-05-12,25.3519,UPW
49,2014-05-13,25.4006,UPW
50,2014-05-14,25.7899,UPW
51,2014-05-15,25.5192,UPW
52,2014-05-16,25.558000000000003,UPW
53,2014-05-19,24.9413,UPW
54,2014-05-20,24.9246,UPW
55,2014-05-21,24.9018,UPW
56,2014-05-22,25.279,UPW
57,2014-05-23,25.2668,UPW
58,2014-05-27,25.6439,UPW
59,2014-05-28,25.9329,UPW
60,2014-05-29,26.0427,UPW
61,2014-05-30,26.2796,UPW
62,2014-06-02,26.3922,UPW
63,2014-06-03,26.5193,UPW
64,2014-06-04,26.523000000000003,UPW
65,2014-06-05,26.9299,UPW
66,2014-06-06,26.7997,UPW
67,2014-06-09,26.4378,UPW
68,2014-06-10,26.3548,UPW
69,2014-06-11,25.8234,UPW
70,2014-06-12,25.9694,UPW
71,2014-06-13,26.1546,UPW
72,2014-06-16,26.5537,UPW
73,2014-06-17,26.4621,UPW
74,2014-06-18,27.6131,UPW
75,2014-06-19,27.9647,UPW
76,2014-06-20,27.8123,UPW
77,2014-06-23,27.6453,UPW
78,2014-06-24,27.6849,UPW
79,2014-06-25,28.0125,UPW
80,2014-06-26,28.1653,UPW
81,2014-06-27,28.5322,UPW
82,2014-06-30,28.7921,UPW
83,2014-07-01,28.3427,UPW
84,2014-07-02,27.1197,UPW
85,2014-07-03,26.6457,UPW
86,2014-07-07,26.7528,UPW
87,2014-07-08,27.2236,UPW
88,2014-07-09,27.1839,UPW
89,2014-07-10,27.364,UPW
90,2014-07-11,26.9209,UPW
91,2014-07-14,26.4752,UPW
92,2014-07-15,26.5082,UPW
93,2014-07-16,26.7256,UPW
94,2014-07-17,26.2942,UPW
95,2014-07-18,26.6916,UPW
96,2014-07-21,26.6091,UPW
97,2014-07-22,26.6641,UPW
98,2014-07-23,26.5361,UPW
99,2014-07-24,26.6977,UPW
100,2014-07-25,26.1869,UPW
101,2014-07-28,26.9185,UPW
102,2014-07-29,26.6671,UPW
103,2014-07-30,25.6062,UPW
104,2014-07-31,24.7685,UPW
105,2014-08-01,24.8969,UPW
106,2014-08-04,24.634,UPW
107,2014-08-05,24.0836,UPW
108,2014-08-06,23.573,UPW
109,2014-08-07,23.9766,UPW
110,2014-08-08,24.9825,UPW
111,2014-08-11,24.8416,UPW
112,2014-08-12,24.9733,UPW
113,2014-08-13,25.0559,UPW
114,2014-08-14,25.5145,UPW
115,2014-08-15,25.6827,UPW
116,2014-08-18,25.5732,UPW
117,2014-08-19,26.1444,UPW
118,2014-08-20,26.3003,UPW
119,2014-08-21,26.5327,UPW
120,2014-08-22,26.4226,UPW
121,2014-08-25,26.5871,UPW
122,2014-08-26,26.1902,UPW
123,2014-08-27,26.5266,UPW
124,2014-08-28,27.0341,UPW
125,2014-08-29,27.4215,UPW
126,2014-09-02,26.901999999999997,UPW
127,2014-09-03,27.19,UPW
128,2014-09-04,27.0585,UPW
129,2014-09-05,27.6823,UPW
130,2014-09-08,27.4713,UPW
131,2014-09-09,26.7424,UPW
132,2014-09-10,26.603,UPW
133,2014-09-11,27.1533,UPW
134,2014-09-12,26.0435,UPW
135,2014-09-15,26.2513,UPW
136,2014-09-16,26.7769,UPW
137,2014-09-17,26.6611,UPW
138,2014-09-18,26.3278,UPW
139,2014-09-19,26.5847,UPW
140,2014-09-22,26.2269,UPW
141,2014-09-23,26.2881,UPW
142,2014-09-24,25.8149,UPW
143,2014-09-25,25.695,UPW
144,2014-09-26,25.5416,UPW
145,2014-09-29,25.818,UPW
146,2014-09-30,26.4007,UPW
147,2014-10-01,26.0948,UPW
148,2014-10-02,26.1317,UPW
149,2014-10-03,26.3863,UPW
150,2014-10-06,26.5445,UPW
151,2014-10-07,26.4392,UPW
152,2014-10-08,27.5216,UPW
153,2014-10-09,26.729,UPW
154,2014-10-10,26.9373,UPW
155,2014-10-13,26.8337,UPW
156,2014-10-14,27.4878,UPW
157,2014-10-15,26.7682,UPW
158,2014-10-16,26.8174,UPW
159,2014-10-17,27.1649,UPW
160,2014-10-20,27.9398,UPW
161,2014-10-21,28.195,UPW
162,2014-10-22,28.6225,UPW
163,2014-10-23,28.5951,UPW
164,2014-10-24,29.1514,UPW
165,2014-10-27,29.1006,UPW
166,2014-10-28,29.3851,UPW
167,2014-10-29,29.0167,UPW
168,2014-10-30,30.3137,UPW
169,2014-10-31,30.5413,UPW
170,2014-11-03,30.9472,UPW
171,2014-11-04,30.449,UPW
172,2014-11-05,31.8943,UPW
173,2014-11-06,30.8063,UPW
174,2014-11-07,31.4207,UPW
175,2014-11-10,31.8497,UPW
176,2014-11-11,31.4638,UPW
177,2014-11-12,30.569000000000003,UPW
178,2014-11-13,30.0031,UPW
179,2014-11-14,29.7756,UPW
180,2014-11-17,30.2492,UPW
181,2014-11-18,30.5997,UPW
182,2014-11-19,30.4583,UPW
183,2014-11-20,30.3995,UPW
184,2014-11-21,30.7172,UPW
185,2014-11-24,30.1354,UPW
186,2014-11-25,30.1474,UPW
187,2014-11-26,30.4091,UPW
188,2014-11-28,30.8427,UPW
189,2014-12-01,30.9011,UPW
