,date,close,symbol
0,2014-03-04,7.08,SMSI
1,2014-03-05,7.0,SMSI
2,2014-03-06,7.0,SMSI
3,2014-03-07,9.68,SMSI
4,2014-03-10,8.44,SMSI
5,2014-03-11,8.16,SMSI
6,2014-03-12,8.16,SMSI
7,2014-03-13,7.88,SMSI
8,2014-03-14,7.96,SMSI
9,2014-03-17,8.08,SMSI
10,2014-03-18,8.08,SMSI
11,2014-03-19,8.52,SMSI
12,2014-03-20,8.52,SMSI
13,2014-03-21,8.36,SMSI
14,2014-03-24,8.12,SMSI
15,2014-03-25,8.16,SMSI
16,2014-03-26,7.76,SMSI
17,2014-03-27,7.88,SMSI
18,2014-03-28,7.84,SMSI
19,2014-03-31,7.96,SMSI
20,2014-04-01,8.24,SMSI
21,2014-04-02,8.0,SMSI
22,2014-04-03,7.92,SMSI
23,2014-04-04,7.6,SMSI
24,2014-04-07,7.36,SMSI
25,2014-04-08,7.24,SMSI
26,2014-04-09,7.6,SMSI
27,2014-04-10,7.48,SMSI
28,2014-04-11,7.0,SMSI
29,2014-04-14,7.08,SMSI
30,2014-04-15,6.44,SMSI
31,2014-04-16,6.72,SMSI
32,2014-04-17,7.16,SMSI
33,2014-04-21,7.2,SMSI
34,2014-04-22,7.4,SMSI
35,2014-04-23,7.24,SMSI
36,2014-04-24,7.08,SMSI
37,2014-04-25,6.8,SMSI
38,2014-04-28,6.56,SMSI
39,2014-04-29,6.4,SMSI
40,2014-04-30,6.64,SMSI
41,2014-05-01,6.52,SMSI
42,2014-05-02,6.36,SMSI
43,2014-05-05,6.36,SMSI
44,2014-05-06,6.24,SMSI
45,2014-05-07,5.92,SMSI
46,2014-05-08,5.96,SMSI
47,2014-05-09,3.4004,SMSI
48,2014-05-12,3.2,SMSI
49,2014-05-13,3.116,SMSI
50,2014-05-14,3.36,SMSI
51,2014-05-15,3.4372,SMSI
52,2014-05-16,3.2812,SMSI
53,2014-05-19,3.24,SMSI
54,2014-05-20,3.44,SMSI
55,2014-05-21,3.36,SMSI
56,2014-05-22,3.32,SMSI
57,2014-05-23,3.32,SMSI
58,2014-05-27,3.3024,SMSI
59,2014-05-28,3.2912,SMSI
60,2014-05-29,3.24,SMSI
61,2014-05-30,3.2,SMSI
62,2014-06-02,3.12,SMSI
63,2014-06-03,3.16,SMSI
64,2014-06-04,3.12,SMSI
65,2014-06-05,4.24,SMSI
66,2014-06-06,3.4044,SMSI
67,2014-06-09,3.242,SMSI
68,2014-06-10,3.28,SMSI
69,2014-06-11,3.2,SMSI
70,2014-06-12,3.3,SMSI
71,2014-06-13,3.32,SMSI
72,2014-06-16,3.36,SMSI
73,2014-06-17,3.88,SMSI
74,2014-06-18,3.6804,SMSI
75,2014-06-19,3.716,SMSI
76,2014-06-20,3.76,SMSI
77,2014-06-23,3.76,SMSI
78,2014-06-24,3.68,SMSI
79,2014-06-25,3.64,SMSI
80,2014-06-26,3.72,SMSI
81,2014-06-27,3.84,SMSI
82,2014-06-30,4.16,SMSI
83,2014-07-01,4.08,SMSI
84,2014-07-02,4.12,SMSI
85,2014-07-03,5.2,SMSI
86,2014-07-07,4.6,SMSI
87,2014-07-08,4.56,SMSI
88,2014-07-09,4.48,SMSI
89,2014-07-10,4.28,SMSI
90,2014-07-11,4.0,SMSI
91,2014-07-14,4.08,SMSI
92,2014-07-15,4.12,SMSI
93,2014-07-16,4.08,SMSI
94,2014-07-17,4.0,SMSI
95,2014-07-18,4.12,SMSI
96,2014-07-21,4.52,SMSI
97,2014-07-22,4.32,SMSI
98,2014-07-23,4.4,SMSI
99,2014-07-24,4.52,SMSI
100,2014-07-25,4.56,SMSI
101,2014-07-28,4.36,SMSI
102,2014-07-29,4.44,SMSI
103,2014-07-30,4.44,SMSI
104,2014-07-31,4.24,SMSI
105,2014-08-01,4.04,SMSI
106,2014-08-04,3.9204,SMSI
107,2014-08-05,3.96,SMSI
108,2014-08-06,4.04,SMSI
109,2014-08-07,4.0,SMSI
110,2014-08-08,4.0,SMSI
111,2014-08-11,4.16,SMSI
112,2014-08-12,4.2,SMSI
113,2014-08-13,4.36,SMSI
114,2014-08-14,4.1080000000000005,SMSI
115,2014-08-15,4.08,SMSI
116,2014-08-18,4.2,SMSI
117,2014-08-19,4.04,SMSI
118,2014-08-20,3.92,SMSI
119,2014-08-21,3.9692,SMSI
120,2014-08-22,4.0,SMSI
121,2014-08-25,3.9988,SMSI
122,2014-08-26,3.9304,SMSI
123,2014-08-27,4.06,SMSI
124,2014-08-28,4.0,SMSI
125,2014-08-29,4.0,SMSI
126,2014-09-02,4.2,SMSI
127,2014-09-03,4.24,SMSI
128,2014-09-04,4.28,SMSI
129,2014-09-05,4.04,SMSI
130,2014-09-08,4.16,SMSI
131,2014-09-09,4.04,SMSI
132,2014-09-10,4.012,SMSI
133,2014-09-11,3.94,SMSI
134,2014-09-12,3.92,SMSI
135,2014-09-15,3.92,SMSI
136,2014-09-16,3.92,SMSI
137,2014-09-17,3.92,SMSI
138,2014-09-18,3.92,SMSI
139,2014-09-19,4.16,SMSI
140,2014-09-22,3.9996,SMSI
141,2014-09-23,3.88,SMSI
142,2014-09-24,3.88,SMSI
143,2014-09-25,3.8,SMSI
144,2014-09-26,3.68,SMSI
145,2014-09-29,3.6772,SMSI
146,2014-09-30,3.562,SMSI
147,2014-10-01,3.516,SMSI
148,2014-10-02,3.4,SMSI
149,2014-10-03,3.568,SMSI
150,2014-10-06,3.8,SMSI
151,2014-10-07,3.64,SMSI
152,2014-10-08,3.76,SMSI
153,2014-10-09,3.6,SMSI
154,2014-10-10,3.36,SMSI
155,2014-10-13,3.4,SMSI
156,2014-10-14,3.4,SMSI
