,date,close,symbol
0,2014-03-04,12.5499,CPL
1,2014-03-05,12.3567,CPL
2,2014-03-06,12.7255,CPL
3,2014-03-07,12.3127,CPL
4,2014-03-10,11.8209,CPL
5,2014-03-11,12.1107,CPL
6,2014-03-12,12.4884,CPL
7,2014-03-13,12.989,CPL
8,2014-03-14,12.7079,CPL
9,2014-03-17,12.5323,CPL
10,2014-03-18,12.7167,CPL
11,2014-03-19,12.6552,CPL
12,2014-03-20,12.9011,CPL
13,2014-03-21,12.9099,CPL
14,2014-03-24,13.0504,CPL
15,2014-03-25,13.392999999999999,CPL
16,2014-03-26,13.3051,CPL
17,2014-03-27,14.1131,CPL
18,2014-03-28,14.5522,CPL
19,2014-03-31,14.3414,CPL
20,2014-04-01,14.1395,CPL
21,2014-04-02,14.5698,CPL
22,2014-04-03,14.4293,CPL
23,2014-04-04,14.6137,CPL
24,2014-04-07,14.7454,CPL
25,2014-04-08,14.7103,CPL
26,2014-04-09,14.6137,CPL
27,2014-04-10,14.763,CPL
28,2014-04-11,14.9123,CPL
29,2014-04-14,15.1758,CPL
30,2014-04-15,15.4744,CPL
31,2014-04-16,15.2636,CPL
32,2014-04-17,15.245999999999999,CPL
33,2014-04-21,15.4304,CPL
34,2014-04-22,15.4129,CPL
35,2014-04-23,15.3251,CPL
36,2014-04-24,15.448,CPL
37,2014-04-25,15.1318,CPL
38,2014-04-28,15.2109,CPL
39,2014-04-29,14.6286,CPL
40,2014-04-30,15.1545,CPL
41,2014-05-01,15.1636,CPL
42,2014-05-02,15.5433,CPL
43,2014-05-05,15.3173,CPL
44,2014-05-06,15.8056,CPL
45,2014-05-07,15.9231,CPL
46,2014-05-08,15.6066,CPL
47,2014-05-09,15.2088,CPL
48,2014-05-12,15.4348,CPL
49,2014-05-13,15.3535,CPL
50,2014-05-14,15.470999999999998,CPL
51,2014-05-15,14.9827,CPL
52,2014-05-16,15.1817,CPL
53,2014-05-19,14.7205,CPL
54,2014-05-20,14.5668,CPL
55,2014-05-21,14.5125,CPL
56,2014-05-22,14.8561,CPL
57,2014-05-23,14.5758,CPL
58,2014-05-27,14.2774,CPL
59,2014-05-28,14.5758,CPL
60,2014-05-29,14.7657,CPL
61,2014-05-30,14.5306,CPL
62,2014-06-02,14.4764,CPL
63,2014-06-03,14.5487,CPL
64,2014-06-04,14.5758,CPL
65,2014-06-05,14.8109,CPL
66,2014-06-06,15.5253,CPL
67,2014-06-09,16.2938,CPL
68,2014-06-10,16.4114,CPL
69,2014-06-11,16.4385,CPL
70,2014-06-12,16.2577,CPL
71,2014-06-13,16.5018,CPL
72,2014-06-16,16.339000000000002,CPL
73,2014-06-17,16.104,CPL
74,2014-06-18,16.7731,CPL
75,2014-06-19,16.5651,CPL
76,2014-06-20,16.6103,CPL
77,2014-06-23,16.2758,CPL
78,2014-06-24,16.3662,CPL
79,2014-06-25,16.5741,CPL
80,2014-06-26,16.5651,CPL
81,2014-06-27,16.5289,CPL
82,2014-06-30,16.4566,CPL
83,2014-07-01,16.1853,CPL
84,2014-07-02,15.8056,CPL
85,2014-07-03,15.8417,CPL
86,2014-07-07,16.2034,CPL
87,2014-07-08,16.1492,CPL
88,2014-07-09,16.3571,CPL
89,2014-07-10,16.4204,CPL
90,2014-07-11,16.3752,CPL
91,2014-07-14,16.7459,CPL
92,2014-07-15,16.547,CPL
93,2014-07-16,16.3843,CPL
94,2014-07-17,15.9683,CPL
95,2014-07-18,16.4385,CPL
96,2014-07-21,16.8906,CPL
97,2014-07-22,17.0624,CPL
98,2014-07-23,16.7459,CPL
99,2014-07-24,17.0895,CPL
