date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-03,197.3228,197.9902,196.8366,197.7804,197292,197292,0.829408,0.421,197.6096,"Jul 3, 14",0.023926957470722134
2014-07-07,197.5612,197.9616,195.1969,195.664,389429,389429,-2.1164,-1.07,195.9186,"Jul 7, 14",0.012970163911850602
2014-07-08,195.7498,195.8356,193.1948,193.7287,545738,545738,-1.9353,-0.989,194.0871,"Jul 8, 14",0.002950941376184418
2014-07-09,193.9289,195.6449,193.519,195.5496,506651,506651,1.8209,0.94,194.9566,"Jul 9, 14",0.012377904800560304
2014-07-10,193.4427,193.4427,192.4322,192.8421,658794,658794,-2.7075,-1.385,192.8461,"Jul 10, 14",-0.001639066736315902
2014-07-11,193.0137,193.4713,192.0699,193.2997,346514,346514,0.457607,0.237,192.7862,"Jul 11, 14",0.0007299697088455821
2014-07-14,193.3569,194.1387,193.2997,193.7383,354889,354889,0.438538,0.227,193.7746,"Jul 14, 14",0.0030006414414675557
2014-07-15,194.4628,195.1015,192.3559,192.8802,586937,586937,-0.858012,-0.443,193.1134,"Jul 15, 14",-0.001441819602223499
2014-07-16,193.5285,193.6858,192.089,192.3178,759205,759205,-0.562469,-0.292,192.7226,"Jul 16, 14",-0.004353415093392142
2014-07-17,200.9741,202.4709,199.954,202.2802,1241142,1241142,9.9624,5.18,201.27,"Jul 17, 14",0.04722282765415173
2014-07-18,200.9741,202.4709,199.954,202.2802,1241142,1241142,0,0,201.27,"Jul 18, 14",0.04722282765415173
2014-07-21,202.2135,202.7378,201.3459,202.6615,615275,615275,0.381337,0.189,202.2359,"Jul 21, 14",0.04919685212211502
2014-07-22,202.7426,204.9019,202.6615,203.9771,593517,593517,1.3156,0.649,204.0211,"Jul 22, 14",0.05600783190195418
2014-07-23,204.9686,205.5597,203.8341,204.5968,474045,474045,0.619673,0.304,204.6656,"Jul 23, 14",0.05921607465778135
2014-07-24,205.0163,205.0163,203.2335,203.51,544107,544107,-1.0868,-0.531,203.798,"Jul 24, 14",0.05358961310052294
2014-07-25,203.51,204.492,202.6139,202.8427,347949,347949,-0.667338,-0.328,203.2771,"Jul 25, 14",0.05013494085433375
2014-07-28,203.0619,203.8151,201.7273,202.7283,529640,529640,-0.114401,-0.056,202.7056,"Jul 28, 14",0.049542681743043306
