date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-10-31,160.8897,164.7294,160.462,164.6001,18032219,18032219,164.6001,0,164.0917,"Oct 31, 18",0
2018-11-01,163.7944,164.6101,161.0887,161.1484,11423528,11423528,-3.4518,-2.097,162.4565,"Nov 1, 18",-0.020970218122589163
2018-11-02,159.8154,160.9594,154.6229,158.9997,6835139,6835139,-2.1486,-1.333,158.13,"Nov 2, 18",-0.034024280665686156
2018-11-05,156.8212,161.3374,156.6223,161.1384,4477443,4477443,2.1387,1.345,159.6017,"Nov 5, 18",-0.021030971427113396
2018-11-06,160.9793,165.4755,160.8201,164.6598,2510572,2510572,3.5214,2.185,163.5222,"Nov 6, 18",0.0003626972280089278
2018-11-07,163.675,165.9729,163.3666,165.9729,7626295,7626295,1.3131,0.797,164.8966,"Nov 7, 18",0.008340213645070763
2018-11-08,163.6352,165.2765,162.0735,164.431,4010008,4010008,-1.5419,-0.929,163.8785,"Nov 8, 18",-0.0010273383795027223
2018-11-09,162.1332,163.0782,159.706,160.6709,3249146,3249146,-3.7601,-2.287,161.0489,"Nov 9, 18",-0.02387118841361584
2018-11-12,159.2186,161.4468,158.0746,158.383,1990839,1990839,-2.2879,-1.424,159.883,"Nov 12, 18",-0.03777093695568829
2018-11-13,159.3777,159.4871,155.7071,156.105,2507084,2507084,-2.278,-1.438,156.959,"Nov 13, 18",-0.05161053972628211
2018-11-14,157.3584,157.4081,152.1957,152.5538,2338763,2338763,-3.5512,-2.275,153.6626,"Nov 14, 18",-0.07318525322888626
2018-11-15,155.2694,155.4783,151.758,154.3642,2759391,2759391,1.8104,1.187,153.5397,"Nov 15, 18",-0.062186474977840155
2018-11-16,152.9318,157.6245,152.5936,157.249,2726823,2726823,2.8848,1.869,155.7478,"Nov 16, 18",-0.04466036168872317
2018-11-19,157.7762,160.6013,157.6071,158.6615,2464717,2464717,1.4125,0.898,158.6779,"Nov 19, 18",-0.03607895742469177
2018-11-20,156.6621,159.3479,156.4134,157.0401,2151626,2151626,-1.6214,-1.022,157.4795,"Nov 20, 18",-0.04592949822023196
2018-11-21,158.4029,160.3924,157.7183,158.2238,2070941,2070941,1.1837,0.754,158.5242,"Nov 21, 18",-0.03873812956371221
2018-11-23,156.0354,157.1793,155.1998,155.3689,963558,963558,-2.8549,-1.804,156.028,"Nov 23, 18",-0.056082590472302275
2018-11-26,156.2144,157.3882,156.0553,156.493,2678195,2678195,1.1241,0.723,156.5241,"Nov 26, 18",-0.04925331151074636
2018-11-27,154.8417,155.8265,150.7235,151.748,2525894,2525894,-4.7449,-3.032,152.0193,"Nov 27, 18",-0.07808075450743959
2018-11-28,152.7229,155.6574,150.9025,155.4684,1808830,1808830,3.7203,2.452,153.9808,"Nov 28, 18",-0.05547809509228728
2018-11-29,154.6925,158.9997,154.5333,158.4725,2901283,2901283,3.0041,1.932,156.8438,"Nov 29, 18",-0.03722719488019753
2018-11-30,156.1945,159.7657,156.115,158.2139,3944199,3944199,-0.258633,-0.163,158.3631,"Nov 30, 18",-0.03879827533519119
2018-12-03,161.4468,163.5556,159.0793,163.486,3177158,3177158,5.2721,3.332,161.7359,"Dec 3, 18",-0.0067685256570318465
2018-12-04,163.0881,163.4263,159.6065,159.9845,2746072,2746072,-3.5015,-2.142,161.5753,"Dec 4, 18",-0.028041295236151138
2018-12-06,157.6966,158.184,152.1957,155.16,4785369,4785369,-4.8245,-3.016,154.6611,"Dec 6, 18",-0.05735172700381106
2018-12-07,155.3988,157.6867,151.559,151.9172,2518766,2518766,-3.2429,-2.09,153.5934,"Dec 7, 18",-0.07705280859489143
2018-12-10,155.2098,156.7168,153.2998,156.0851,2540418,2540418,4.168,2.744,155.3132,"Dec 10, 18",-0.05173143880228497
2018-12-11,160.3128,161.6059,155.8265,156.6322,2552869,2552869,0.547109,0.351,158.6604,"Dec 11, 18",-0.048407625511770566
2018-12-12,160.8002,161.2876,158.6217,159.706,2402588,2402588,3.0738,1.962,159.8966,"Dec 12, 18",-0.029733274767147825
2018-12-13,159.5568,160.452,156.4731,157.2589,2456699,2456699,-2.4471,-1.532,157.4913,"Dec 13, 18",-0.044600215917244196
2018-12-14,156.5527,157.6369,155.2296,156.105,2360754,2360754,-1.1539,-0.734,156.368,"Dec 14, 18",-0.05161053972628211
2018-12-17,157.19,159.44,155.59,157.33,3148643,3148643,1.225,0.785,157.5267,"Dec 17, 18",-0.04416825992207772
2018-12-18,158.42,158.89,156.63,157.61,2147003,2147003,0.28,0.178,157.627,"Dec 18, 18",-0.04246716739540246
