date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-04,66.9371,67.1206,66.1162,66.6474,840275,840275,0.627746,0.951,66.6231,"Mar 4, 14",0
2014-03-05,66.5218,66.8502,65.6043,65.8651,768456,768456,-0.782268,-1.174,65.9774,"Mar 5, 14",-0.011737892250860594
2014-03-06,66.0196,66.5025,65.4015,65.6623,726226,726226,-0.20281,-0.308,65.929,"Mar 6, 14",-0.014780771643004868
2014-03-07,66.0776,66.8104,65.8071,66.4928,830775,830775,0.830555,1.265,66.2073,"Mar 7, 14",-0.002319670384741221
2014-03-10,66.2321,66.3963,64.938,65.8071,624705,624705,-0.685688,-1.031,65.6551,"Mar 10, 14",-0.012608143753544762
2014-03-11,66.1452,66.4156,64.8993,65.1697,682786,682786,-0.637409,-0.969,65.3011,"Mar 11, 14",-0.02217190768131988
2014-03-12,64.6579,65.0635,64.5903,64.6386,809699,809699,-0.531167,-0.815,64.7373,"Mar 12, 14",-0.030140710665382413
2014-03-13,65.0442,65.0442,63.3638,63.5376,652290,652290,-1.101,-1.703,61.4022,"Mar 13, 14",-0.04666048488013046
2014-03-14,63.47,64.4164,63.3638,63.9625,605959,605959,0.424939,0.669,63.8523,"Mar 14, 14",-0.040285142406155466
2014-03-17,64.2136,64.9862,63.9529,64.4454,707263,707263,0.482881,0.755,64.4278,"Mar 17, 14",-0.03303954842949609
2014-03-18,64.513,65.2257,64.3875,65.0925,930748,930748,0.647063,1.004,64.8594,"Mar 18, 14",-0.02333024244006523
2014-03-19,65.3725,65.9713,64.3778,64.8993,672962,672962,-0.193154,-0.297,64.5302,"Mar 19, 14",-0.026229080204179127
2014-03-20,64.6386,64.88,63.837,64.7158,672723,672723,-0.183495,-0.283,64.4878,"Mar 20, 14",-0.028982375906637062
2014-03-21,65.1311,65.1311,63.8177,63.8466,1293299,1293299,-0.869187,-1.343,61.1894,"Mar 21, 14",-0.04202414497789864
2014-03-24,64.0012,64.3199,62.5815,62.8905,658319,658319,-0.956106,-1.498,63.0881,"Mar 24, 14",-0.05636979086956132
2014-03-25,63.3155,63.8273,63.1416,63.6535,487162,487162,0.762952,1.213,63.4954,"Mar 25, 14",-0.044921482308387176
2014-03-26,63.9046,64.1847,62.3497,62.398,660920,660920,-1.2555,-1.972,62.9452,"Mar 26, 14",-0.06375942647425108
2014-03-27,62.3497,62.9871,61.6447,62.8809,661443,661443,0.48288,0.774,62.0703,"Mar 27, 14",-0.05651383249759192
2014-03-28,63.2768,64.6772,63.0257,64.1171,702890,702890,1.2362,1.966,64.1772,"Mar 28, 14",-0.03796547202141435
2014-03-31,64.571,65.2277,63.9046,64.175,1018786,1018786,0.057948,0.09,64.3776,"Mar 31, 14",-0.03709672095235534
2014-04-01,64.5806,64.5806,63.6149,64.204,763087,763087,0.028971,0.045,64.0398,"Apr 1, 14",-0.03666159520101326
