date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-04,102.8954,103.8112,102.2912,103.5279,1617478,1617478,1.5861,1.556,103.1597,"Mar 4, 14",0
2014-03-05,103.8489,103.8489,102.9615,103.2636,1125144,1125144,-0.264341,-0.255,103.2213,"Mar 5, 14",-0.002552935005925994
2014-03-06,103.3202,104.1794,103.1692,103.7167,729990,729990,0.453156,0.439,103.7583,"Mar 6, 14",0.0018236629932607588
2014-03-07,104.0433,104.3461,103.6836,103.9581,1016274,1016274,0.241329,0.233,103.952,"Mar 7, 14",0.004155401587398172
2014-03-10,103.6174,104.365,103.3618,104.2799,747063,747063,0.321792,0.31,103.9143,"Mar 10, 14",0.007263742430784314
2014-03-11,104.2704,105.8396,103.8824,105.2831,1816350,1816350,1.0032,0.962,105.3008,"Mar 11, 14",0.0169538839288733
2014-03-12,104.6395,105.0276,104.0243,104.6963,1749694,1749694,-0.586799,-0.557,104.6514,"Mar 12, 14",0.011285846617191996
2014-03-13,104.772,105.3494,103.3618,103.3997,1438665,1438665,-1.2966,-1.238,103.8682,"Mar 13, 14",-0.0012383135367375051
2014-03-14,103.3618,104.5922,102.7182,102.8129,1273689,1273689,-0.5868,-0.568,103.4685,"Mar 14, 14",-0.006906350848418672
2014-03-17,103.3145,104.9518,103.3145,104.1284,943885,943885,1.3156,1.28,104.237,"Mar 17, 14",0.005800368789476042
2014-03-18,104.1852,104.7058,104.1095,104.4313,681004,681004,0.302861,0.291,104.4035,"Mar 18, 14",0.00872615014889697
2014-03-19,104.3272,104.7247,102.936,103.4659,1027000,1027000,-0.965378,-0.924,102.4381,"Mar 19, 14",-0.0005988723812614533
2014-03-20,103.447,104.3367,103.2672,104.1474,769619,769619,0.681446,0.659,103.9469,"Mar 20, 14",0.005983894196636869
2014-03-21,105.0276,105.6049,104.0433,104.8004,1909681,1909681,0.65305,0.627,97.1299,"Mar 21, 14",0.01229137266379395
