date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
04/03/2014,66.0662,66.1744,65.7145,65.9129,5745068,5745068,0.459856,0.703,65.9019,"Mar 4, 14",0
05/03/2014,65.958,66.3457,65.8498,65.985,4611531,4611531,0.072136,0.109,66.7102,"Mar 5, 14",0.001093868
06/03/2014,66.6252,66.6252,65.8047,66.0211,3713978,3713978,0.036069,0.055,66.0612,"Mar 6, 14",0.00164156
07/03/2014,66.2645,66.526,65.9399,66.2555,3726563,3726563,0.234435,0.355,66.1908,"Mar 7, 14",0.005197769
10/03/2014,66.2014,66.4539,65.9399,66.3367,4068244,4068244,0.081151,0.122,66.2532,"Mar 10, 14",0.006429697
11/03/2014,66.4268,66.4539,65.3719,65.5522,4723886,4723886,-0.784462,-1.183,65.7777,"Mar 11, 14",-0.005472373
12/03/2014,65.2547,65.7145,64.9661,65.7145,4015685,4015685,0.162303,0.248,65.4276,"Mar 12, 14",-0.003010033
13/03/2014,65.8949,66.0752,65.2411,65.3719,5119398,5119398,-0.342639,-0.521,56.7554,"Mar 13, 14",-0.008207802
14/03/2014,65.1915,66.2826,65.1915,65.5973,5486049,5486049,0.225421,0.345,65.8915,"Mar 14, 14",-0.004788137
17/03/2014,65.6424,67.0941,65.6424,67.049,6306223,6306223,1.4517,2.213,67.8039,"Mar 17, 14",0.017236383
18/03/2014,67.1031,67.1302,66.2014,66.4449,5064008,5064008,-0.604126,-0.901,66.5498,"Mar 18, 14",0.008071258
19/03/2014,66.5441,66.9408,65.8768,66.2826,4331607,4331607,-0.162302,-0.244,65.2069,"Mar 19, 14",0.005608917
20/03/2014,66.1473,66.8326,66.0572,66.7154,3550534,3550534,0.432806,0.653,66.8811,"Mar 20, 14",0.012175158
21/03/2014,67.2293,67.581,66.5846,67.581,14440167,14440167,0.865615,1.297,64.1518,"Mar 21, 14",0.025307641
24/03/2014,67.1843,67.3285,66.4809,67.04,8511573,8511573,-0.54101,-0.801,66.9082,"Mar 24, 14",0.017099839
25/03/2014,67.3736,67.6712,67.1392,67.581,5217082,5217082,0.54101,0.807,67.4163,"Mar 25, 14",0.025307641
26/03/2014,68.3294,68.8524,67.7343,67.8966,7771877,7771877,0.315586,0.467,68.1015,"Mar 26, 14",0.030095778
27/03/2014,67.3466,67.7613,66.7335,66.8416,5315661,5315661,-1.055,-1.554,66.3825,"Mar 27, 14",0.014089806
28/03/2014,66.9949,67.1752,66.5891,66.9588,5220187,5220187,0.117218,0.175,67.0499,"Mar 28, 14",0.015867911
31/03/2014,67.4548,67.8335,67.2293,67.4998,4355067,4355067,0.54101,0.808,67.5291,"Mar 31, 14",0.024075712
01/04/2014,67.2293,67.7072,66.8281,66.9859,5298549,5298549,-0.513959,-0.761,67.4192,"Apr 1, 14",0.016279059
02/04/2014,66.6342,67.7253,66.5891,67.4187,5194610,5194610,0.432808,0.646,67.3494,"Apr 2, 14",0.0228453
03/04/2014,67.4007,67.9327,67.3195,67.8425,4342402,4342402,0.423788,0.629,67.7172,"Apr 3, 14",0.029274998
04/04/2014,68.131,68.5278,67.2564,67.3466,5134026,5134026,-0.495924,-0.731,69.0318,"Apr 4, 14",0.021751433
07/04/2014,67.4457,67.4457,66.5621,66.5711,5449267,5449267,-0.775446,-1.151,66.7648,"Apr 7, 14",0.009985906
08/04/2014,66.508,66.7154,65.8858,65.985,8632574,8632574,-0.586092,-0.88,66.139,"Apr 8, 14",0.001093868
09/04/2014,66.0301,67.1572,65.976,67.1302,5787207,5787207,1.1451,1.735,66.6346,"Apr 9, 14",0.018468312
10/04/2014,67.1662,67.9958,65.7596,65.7596,6124284,6124284,-1.3706,-2.042,66.477,"Apr 10, 14",-0.002325797
11/04/2014,65.417,66.0211,65.2547,65.444,5611825,5611825,-0.315586,-0.48,65.642,"Apr 11, 14",-0.007113934
14/04/2014,65.976,66.2916,65.6162,66.1563,5049318,5049318,0.712328,1.088,65.9548,"Apr 14, 14",0.003692752
15/04/2014,66.3547,66.6432,65.2637,66.2195,5297903,5297903,0.063115,0.095,65.9678,"Apr 15, 14",0.004651593
16/04/2014,66.7875,66.9408,66.2781,66.6432,4659969,4659969,0.42379,0.64,66.5706,"Apr 16, 14",0.011079773
17/04/2014,66.3852,67.0641,66.3582,66.7383,5442040,5442040,0.095049,0.143,66.7798,"Apr 17, 14",0.012522587
21/04/2014,66.6387,67.0098,66.5301,66.6749,5247371,5247371,-0.063352,-0.095,66.7343,"Apr 21, 14",0.011560711
22/04/2014,66.8288,66.8469,66.2677,66.2858,5001684,5001684,-0.389173,-0.584,66.493,"Apr 22, 14",0.005657466
23/04/2014,66.2858,66.6387,66.0414,66.15,3499285,3499285,-0.135756,-0.205,66.3008,"Apr 23, 14",0.003597171
24/04/2014,66.3129,66.6477,66.0414,66.1319,5217896,5217896,-0.018101,-0.027,66.2554,"Apr 24, 14",0.003322567
25/04/2014,66.0686,66.6387,66.0414,66.2858,4397088,4397088,0.153857,0.233,66.3428,"Apr 25, 14",0.005657466
28/04/2014,66.7111,67.4895,66.2948,66.6206,7684359,7684359,0.334869,0.505,66.802,"Apr 28, 14",0.010736897
29/04/2014,66.6749,67.0288,66.4577,66.4939,5027090,5027090,-0.126708,-0.19,66.7229,"Apr 29, 14",0.008814663
30/04/2014,66.1772,66.2315,65.5663,65.8151,8736475,8736475,-0.678788,-1.021,65.8163,"Apr 30, 14",-0.001483776
01/05/2014,65.5617,66.322,65.5617,66.15,7019823,7019823,0.334871,0.509,66.0672,"May 1, 14",0.003597171
02/05/2014,65.9419,66.9193,65.5527,66.8469,6912062,6912062,0.696889,1.053,66.4992,"May 2, 14",0.014170216
05/05/2014,66.7473,68.5122,66.3763,67.8606,6211368,6211368,1.0137,1.516,67.8409,"May 5, 14",0.029549603
06/05/2014,67.7882,67.8696,67.2542,67.3718,4329778,4329778,-0.488726,-0.72,68.6624,"May 6, 14",0.022133755
07/05/2014,67.7067,68.7837,67.3175,68.6932,5480169,5480169,1.3214,1.961,68.2104,"May 7, 14",0.042181424
08/05/2014,68.5393,68.9928,68.2135,68.657,6199366,6199366,-0.036203,-0.053,68.6462,"May 8, 14",0.041632215
09/05/2014,68.5846,69.1819,68.2497,69.0371,4212485,4212485,0.380119,0.554,68.8308,"May 9, 14",0.047398916
12/05/2014,69.2362,69.8064,69.1638,69.5258,4334090,4334090,0.488729,0.708,69.5804,"May 12, 14",0.054813246
13/05/2014,69.5077,69.6888,69.1638,69.2815,3476749,3476749,-0.244363,-0.351,69.3475,"May 13, 14",0.051106839
14/05/2014,68.9285,69.2181,68.6932,68.7837,2814043,2814043,-0.497776,-0.718,68.9101,"May 14, 14",0.043554448
15/05/2014,68.7566,68.7837,67.6388,68.3855,3799932,3799932,-0.398223,-0.579,68.2578,"May 15, 14",0.037513142
16/05/2014,68.3855,69.3991,68.2995,69.2996,5378486,5378486,0.914099,1.337,68.9713,"May 16, 14",0.051381444
19/05/2014,69.0281,69.4082,68.8226,69.0281,4314508,4314508,-0.271514,-0.392,69.0645,"May 19, 14",0.047262372
20/05/2014,69.0281,69.2634,68.6117,68.7204,2931699,2931699,-0.307718,-0.446,68.9249,"May 20, 14",0.04259409
21/05/2014,69.0643,69.5077,68.8742,69.4172,3370140,3370140,0.696888,1.014,69.1969,"May 21, 14",0.053165617
22/05/2014,69.3629,70.0236,69.2634,69.8788,3546400,3546400,0.461575,0.665,69.8288,"May 22, 14",0.060168799
23/05/2014,69.9874,70.0598,69.6797,69.7974,2500018,2500018,-0.081455,-0.117,69.8476,"May 23, 14",0.058933835
27/05/2014,69.9603,69.9919,69.6888,69.8426,2747297,2747297,0.045254,0.065,70.6914,"May 27, 14",0.059619589
28/05/2014,69.8969,70.3675,69.8698,69.915,3744710,3744710,0.072403,0.104,70.0925,"May 28, 14",0.060718008
29/05/2014,70.1503,70.4626,69.7521,70.2861,3321409,3321409,0.371072,0.531,70.1403,"May 29, 14",0.066348166
