date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
04/03/2014,53.8028,54.0102,53.6178,53.8028,4331091,4331091,0.550205,1.033,53.8563,"Mar 4, 14",0
05/03/2014,53.8929,53.9696,53.3924,53.7937,3192644,3192644,-0.009019,-0.017,53.7633,"Mar 5, 14",-0.000169136
06/03/2014,54.0733,54.1184,53.6133,53.911,4134703,4134703,0.117256,0.218,53.8961,"Mar 6, 14",0.002011048
07/03/2014,54.1455,54.1455,53.5502,54.0373,4140591,4140591,0.126277,0.234,53.9057,"Mar 7, 14",0.004358509
10/03/2014,53.7847,54.2086,53.5773,54.1816,4343691,4343691,0.144316,0.267,54.0019,"Mar 10, 14",0.007040526
11/03/2014,54.1726,54.7949,53.92,54.353,5143790,5143790,0.171375,0.316,54.436,"Mar 11, 14",0.010226234
12/03/2014,54.1004,54.3349,53.7937,53.9651,4259720,4259720,-0.387849,-0.714,53.9544,"Mar 12, 14",0.003016572
13/03/2014,54.1184,54.3349,53.1082,53.2435,3963657,3963657,-0.72158,-1.337,51.1108,"Mar 13, 14",-0.01039537
14/03/2014,53.2525,53.6765,53.0316,53.0902,4333046,4333046,-0.153335,-0.288,53.3327,"Mar 14, 14",-0.013244664
17/03/2014,53.1984,53.7937,53.1984,53.4149,3576963,3576963,0.324711,0.612,53.4925,"Mar 17, 14",-0.007209662
18/03/2014,53.5051,54.2718,53.469,53.9831,3612320,3612320,0.568245,1.064,53.9965,"Mar 18, 14",0.003351127
19/03/2014,54.1184,54.5604,53.6043,53.9831,3510676,3510676,0,0,52.7465,"Mar 19, 14",0.003351127
20/03/2014,53.9471,53.9471,53.3698,53.7396,2891588,2891588,-0.243534,-0.451,53.7194,"Mar 20, 14",-0.00117466
21/03/2014,54.1726,54.4612,52.9098,53.0631,7154973,7154973,-0.676481,-1.259,51.1661,"Mar 21, 14",-0.013748355
24/03/2014,53.3608,53.4104,52.1882,52.4498,4424901,4424901,-0.613342,-1.156,53.3823,"Mar 24, 14",-0.02514739
25/03/2014,52.6302,53.2796,52.6031,53.2165,2976834,2976834,0.766678,1.462,53.0196,"Mar 25, 14",-0.010897202
26/03/2014,53.5322,54.1004,53.3969,53.478,4136722,4136722,0.261571,0.492,53.6592,"Mar 26, 14",-0.006036861
27/03/2014,53.4149,53.5412,52.7384,53.3698,4886450,4886450,-0.108238,-0.202,53.0606,"Mar 27, 14",-0.008047908
28/03/2014,53.8569,54.9392,53.8028,54.4883,7155822,7155822,1.1185,2.096,54.5252,"Mar 28, 14",0.012740973
31/03/2014,55.4714,55.6879,54.7588,55.5075,7741774,7741774,1.0192,1.871,55.3066,"Mar 31, 14",0.031684225
01/04/2014,55.5706,56.1028,55.3722,55.5706,4626582,4626582,0.06314,0.114,55.6367,"Apr 1, 14",0.032857026
02/04/2014,55.3441,56.1777,55.3441,56.0509,4945787,4945787,0.480244,0.864,55.9347,"Apr 2, 14",0.041784071
03/04/2014,56.2593,56.5492,56.069,56.4586,4971840,4971840,0.407739,0.727,56.3412,"Apr 3, 14",0.049361743
04/04/2014,56.3136,56.9932,55.6612,55.7881,5277824,5277824,-0.670507,-1.188,56.2607,"Apr 4, 14",0.036899567
07/04/2014,55.779,56.3046,55.6884,55.8334,5609018,5609018,0.045305,0.081,55.9691,"Apr 7, 14",0.03774153
08/04/2014,55.8243,55.9421,55.1448,55.2716,4313375,4313375,-0.561776,-1.006,55.4096,"Apr 8, 14",0.027299694
09/04/2014,55.2354,55.6884,55.0451,55.6341,5258591,5258591,0.362436,0.656,55.4114,"Apr 9, 14",0.034037262
10/04/2014,55.6975,55.9059,54.0665,54.4561,5718465,5718465,-1.1779,-2.117,54.8699,"Apr 10, 14",0.012142491
11/04/2014,54.2296,54.2749,53.5591,53.6407,4727967,4727967,-0.815482,-1.498,53.8446,"Apr 11, 14",-0.003012854
14/04/2014,50.8771,52.8795,50.6053,52.6258,10495953,10495953,-1.0148,-1.892,52.4158,"Apr 14, 14",-0.021876185
15/04/2014,52.5533,52.9702,51.6382,52.5987,6820452,6820452,-0.027182,-0.052,52.2697,"Apr 15, 14",-0.022379876
16/04/2014,53.0245,53.2239,52.5171,52.9973,5001101,5001101,0.39868,0.758,52.8015,"Apr 16, 14",-0.01497134
17/04/2014,52.8795,53.6724,52.7164,53.0517,6055995,6055995,0.054366,0.103,53.2418,"Apr 17, 14",-0.01396024
21/04/2014,52.6576,53.5591,52.6077,53.4051,3851560,3851560,0.353375,0.666,53.2949,"Apr 21, 14",-0.007391809
22/04/2014,53.4594,53.6225,52.8252,52.8252,4167337,4167337,-0.5799,-1.086,53.0483,"Apr 22, 14",-0.018170058
23/04/2014,52.798,53.0019,52.508,52.8977,3521050,3521050,0.072489,0.137,52.8362,"Apr 23, 14",-0.016822545
24/04/2014,53.2692,53.4141,52.7119,52.8614,3387866,3387866,-0.036243,-0.069,52.9419,"Apr 24, 14",-0.017497231
25/04/2014,52.8886,52.8886,52.3767,52.7436,3141215,3141215,-0.117792,-0.223,52.658,"Apr 25, 14",-0.019686708
28/04/2014,53.2963,53.4051,52.5533,53.2148,5156287,5156287,0.471166,0.893,53.047,"Apr 28, 14",-0.010928799
29/04/2014,53.2782,53.5002,53.1061,53.2782,2747623,2747623,0.063424,0.119,53.365,"Apr 29, 14",-0.009750422
30/04/2014,53.1876,53.3145,52.9248,53.2963,3143120,3143120,0.018125,0.034,53.1666,"Apr 30, 14",-0.009414008
01/05/2014,53.3145,53.9125,53.0608,53.6497,3771950,3771950,0.353376,0.663,53.6616,"May 1, 14",-0.002845577
02/05/2014,53.7131,53.8128,53.1151,53.251,4189236,4189236,-0.39868,-0.743,53.3628,"May 2, 14",-0.010255972
05/05/2014,53.1151,53.5954,52.7799,53.5047,3979314,3979314,0.253706,0.476,53.3794,"May 5, 14",-0.005540604
06/05/2014,53.4957,54.0122,53.3688,53.6407,3878088,3878088,0.135913,0.254,54.5884,"May 6, 14",-0.003012854
07/05/2014,53.7585,53.8309,53.1604,53.7494,3716561,3716561,0.108729,0.203,53.472,"May 7, 14",-0.000992513
08/05/2014,53.7222,54.1753,53.7041,53.8491,3215815,3215815,0.099673,0.185,53.9341,"May 8, 14",0.00086055
09/05/2014,53.9397,54.6781,53.8491,54.5196,3686024,3686024,0.670507,1.245,54.3713,"May 9, 14",0.013322727
12/05/2014,54.7733,55.4257,54.7189,55.2626,3097033,3097033,0.742997,1.363,55.2048,"May 12, 14",0.027132417
13/05/2014,55.2897,55.4347,54.7461,55.1176,3612725,3612725,-0.144975,-0.262,55.1202,"May 13, 14",0.02443739
14/05/2014,55.0179,55.2716,54.8911,54.9545,2821051,2821051,-0.163098,-0.296,55.0554,"May 14, 14",0.021405949
15/05/2014,54.728,54.8639,54.139,54.284,4638881,4638881,-0.670505,-1.22,54.4355,"May 15, 14",0.008943772
16/05/2014,54.3746,54.728,54.1118,54.7189,3945802,3945802,0.434921,0.801,54.5281,"May 16, 14",0.017026995
19/05/2014,54.6283,54.9817,54.5014,54.6736,3558527,3558527,-0.045304,-0.083,54.8031,"May 19, 14",0.016185031
20/05/2014,54.2387,54.2659,53.2148,53.8309,6871401,6871401,-0.842664,-1.541,53.7018,"May 20, 14",0.000522278
21/05/2014,54.0031,54.429,53.8128,54.1481,3348700,3348700,0.317131,0.589,54.2021,"May 21, 14",0.006417882
22/05/2014,54.1209,54.3157,53.7947,54.1662,2511526,2511526,0.018122,0.033,54.1764,"May 22, 14",0.006754295
23/05/2014,54.1843,54.3655,54.0665,54.3021,1890523,1890523,0.135914,0.251,54.2719,"May 23, 14",0.009280186
27/05/2014,54.438,54.8186,54.2843,54.7461,2308036,2308036,0.443984,0.818,54.6497,"May 27, 14",0.017532545
28/05/2014,54.7823,54.8458,54.5105,54.5105,2490055,2490055,-0.235583,-0.43,54.6487,"May 28, 14",0.013153591
29/05/2014,54.6555,54.9998,54.4697,54.9273,1996578,1996578,0.416801,0.765,54.8136,"May 29, 14",0.020900399
30/05/2014,54.8367,55.326,54.8276,55.2988,2880904,2880904,0.371499,0.676,55.239,"May 30, 14",0.027805244
02/06/2014,55.2716,55.3622,54.8639,55.2897,1925517,1925517,-0.009061,-0.016,55.2099,"Jun 2, 14",0.027636108
03/06/2014,55.1085,55.3351,54.805,55.2807,3738675,3738675,-0.009061,-0.016,55.0842,"Jun 3, 14",0.027468831
04/06/2014,55.2716,58.2889,55.1357,57.2832,12432774,12432774,2.0025,3.622,57.1021,"Jun 4, 14",0.064688083
05/06/2014,56.0509,56.4224,55.915,56.214,7570505,7570505,-1.0692,-1.867,56.2033,"Jun 5, 14",0.044815511
06/06/2014,56.4224,56.7757,56.2864,56.6036,3485650,3485650,0.389621,0.693,57.1053,"Jun 6, 14",0.05205677
09/06/2014,56.3499,56.59,56.1777,56.3952,2859232,2859232,-0.208402,-0.368,56.3578,"Jun 9, 14",0.048183366
10/06/2014,56.1868,56.1868,55.6431,56.0509,3030649,3030649,-0.344314,-0.611,55.9074,"Jun 10, 14",0.041784071
11/06/2014,55.7428,55.8515,55.2082,55.4257,3126835,3126835,-0.625203,-1.115,55.467,"Jun 11, 14",0.030163858
12/06/2014,55.471,55.5616,54.9273,55.0813,3518580,3518580,-0.344316,-0.621,55.1246,"Jun 12, 14",0.023762704
13/06/2014,56.1143,56.1143,54.9001,54.9998,2085267,2085267,-0.081549,-0.148,55.0589,"Jun 13, 14",0.022247913
16/06/2014,57.4961,57.8993,52.8433,54.3927,65446699,65446699,-0.607081,-1.104,55.2603,"Jun 16, 14",0.010964113
17/06/2014,56.0509,56.1777,55.0632,55.7972,28563051,28563051,1.4044,2.582,55.6255,"Jun 17, 14",0.037068703
18/06/2014,56.078,57.9219,55.8606,57.7815,20716972,20716972,1.9843,3.556,56.9947,"Jun 18, 14",0.073949683
19/06/2014,58.008,59.349,57.9899,58.597,23598626,23598626,0.815485,1.411,58.6651,"Jun 19, 14",0.089106887
20/06/2014,58.8779,59.0319,57.5912,57.863,17900305,17900305,-0.733937,-1.253,58.4457,"Jun 20, 14",0.075464474
23/06/2014,57.8177,58.5154,57.7181,58.1168,10238599,10238599,0.253705,0.438,58.4037,"Jun 23, 14",0.080181701
24/06/2014,57.7543,58.5789,57.6818,58.0533,9763985,9763985,-0.063425,-0.109,58.2264,"Jun 24, 14",0.079001465
25/06/2014,58.2708,58.606,57.9899,58.1711,8209660,8209660,0.117791,0.203,58.2436,"Jun 25, 14",0.081190942
26/06/2014,58.3523,58.6242,57.7362,58.5879,10264219,10264219,0.416804,0.717,58.2407,"Jun 26, 14",0.08893775
27/06/2014,58.5698,58.6695,57.892,58.0986,10748152,10748152,-0.489292,-0.835,59.8004,"Jun 27, 14",0.079843428
30/06/2014,58.2708,58.3795,57.6909,57.7724,11711610,11711610,-0.326193,-0.561,57.9694,"Jun 30, 14",0.073780547
01/07/2014,57.6222,58.3324,57.5403,58.1867,7730132,7730132,0.414282,0.717,58.2769,"Jul 1, 14",0.081480889
02/07/2014,58.1867,58.4576,57.9591,58.1867,7153093,7153093,0,0,58.4041,"Jul 2, 14",0.081480889
03/07/2014,58.4325,58.7785,58.0957,58.7694,4349897,4349897,0.582686,1.001,58.5778,"Jul 3, 14",0.092311181
07/07/2014,58.1867,58.469,57.604,57.9136,7616048,7616048,-0.855822,-1.456,57.932,"Jul 7, 14",0.076404945
08/07/2014,58.3415,58.469,57.8225,57.9227,7627777,7627777,0.009105,0.016,57.9997,"Jul 8, 14",0.076574082
09/07/2014,58.3233,58.5418,57.8134,57.9045,7576041,7576041,-0.018209,-0.031,58.184,"Jul 9, 14",0.076235809
10/07/2014,57.4766,57.8726,57.0396,57.7861,5161627,5161627,-0.118358,-0.204,57.6166,"Jul 10, 14",0.07403518
11/07/2014,57.7588,58.1321,57.249,58.0775,7533716,7533716,0.291342,0.504,57.8968,"Jul 11, 14",0.079451255
14/07/2014,58.2687,58.3506,57.7406,58.3051,8873175,8873175,0.227613,0.392,58.1163,"Jul 14, 14",0.083681518
15/07/2014,58.1503,58.5873,57.8459,57.8681,9138894,9138894,-0.437015,-0.75,58.1124,"Jul 15, 14",0.075559265
16/07/2014,57.8134,58.0865,56.4205,57.2945,15113630,15113630,-0.573583,-0.991,57.1075,"Jul 16, 14",0.064898109
17/07/2014,56.3749,57.0122,56.211,56.7755,7457274,7457274,-0.518955,-0.906,56.6274,"Jul 17, 14",0.055251771
18/07/2014,56.3749,57.0122,56.211,56.7755,7457279,7457279,0,0,56.6274,"Jul 18, 14",0.055251771
