date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
04/03/2014,27.5191,27.7469,27.5191,27.6493,4164740,2082370,0.443267,1.629,27.6407,"Mar 4, 14",0
05/03/2014,27.4541,27.5875,27.4215,27.4256,2805354,1402677,-0.223667,-0.809,27.4819,"Mar 5, 14",-0.008090621
06/03/2014,27.3605,27.4175,27.1084,27.1816,3426340,1713170,-0.244002,-0.89,27.2606,"Mar 6, 14",-0.016915437
07/03/2014,27.2263,27.2556,27.0067,27.2223,3115726,1557863,0.040669,0.15,27.1423,"Mar 7, 14",-0.015443429
10/03/2014,26.9254,27.1003,26.9254,27.1003,2699420,1349710,-0.122001,-0.448,27.0075,"Mar 10, 14",-0.019855837
11/03/2014,27.0515,27.2141,27.0149,27.1287,2770910,1385455,0.028467,0.105,27.1193,"Mar 11, 14",-0.018828686
12/03/2014,26.8075,27.1328,26.8034,27.1125,3770084,1885042,-0.016266,-0.06,27.0286,"Mar 12, 14",-0.019414596
13/03/2014,27.1206,27.1938,26.4659,26.5431,5694158,2847079,-0.569335,-2.1,26.4081,"Mar 13, 14",-0.040008246
14/03/2014,26.413,26.6651,26.4089,26.5553,7082698,3541349,0.012201,0.046,26.6236,"Mar 14, 14",-0.039567005
17/03/2014,26.6895,26.9295,26.6895,26.7993,3556566,1778283,0.243999,0.919,26.8325,"Mar 17, 14",-0.030742189
18/03/2014,26.84,26.9579,26.7017,26.9091,3868096,1934048,0.1098,0.41,26.865,"Mar 18, 14",-0.026771021
19/03/2014,26.9823,27.0637,26.5716,26.7383,2657940,1328970,-0.170798,-0.635,26.1004,"Mar 19, 14",-0.032948393
20/03/2014,26.3642,26.4984,26.3154,26.3723,3066104,1533052,-0.366002,-1.369,26.3878,"Mar 20, 14",-0.046185618
21/03/2014,26.4577,26.5431,26.0836,26.0836,7404754,3702377,-0.288733,-1.095,25.5714,"Mar 21, 14",-0.056627112
24/03/2014,26.2259,26.2707,25.8518,25.9901,3675186,1837593,-0.093533,-0.359,26.0223,"Mar 24, 14",-0.060008752
25/03/2014,26.2259,26.352,26.0836,26.3032,3965214,1982607,0.313134,1.205,26.2295,"Mar 25, 14",-0.048684777
26/03/2014,26.4374,26.5553,26.1812,26.1812,2787998,1393999,-0.122002,-0.464,25.8802,"Mar 26, 14",-0.053097185
27/03/2014,26.3601,26.4821,26.2625,26.4211,1935568,967784,0.239934,0.916,26.2417,"Mar 27, 14",-0.044420654
28/03/2014,26.6041,26.8034,26.474,26.5147,2797198,1398599,0.093533,0.354,26.6064,"Mar 28, 14",-0.041035397
31/03/2014,26.4374,26.474,26.2707,26.3845,2822654,1411327,-0.130132,-0.491,26.3914,"Mar 31, 14",-0.045744377
01/04/2014,26.5269,26.6326,26.4415,26.5879,1962216,981108,0.203332,0.771,26.5535,"Apr 1, 14",-0.038387952
02/04/2014,26.7221,26.8319,26.6326,26.7139,1827420,913710,0.126068,0.474,26.7349,"Apr 2, 14",-0.033830875
03/04/2014,26.6204,26.6448,26.3561,26.4496,1843830,921915,-0.264333,-0.989,26.4579,"Apr 3, 14",-0.043389887
04/04/2014,26.4089,26.5391,26.1039,26.1975,2674366,1337183,-0.252134,-0.953,26.3129,"Apr 4, 14",-0.052507658
07/04/2014,26.0795,26.23,25.9006,26.047,4370442,2185221,-0.150466,-0.574,26.0429,"Apr 7, 14",-0.057950834
08/04/2014,25.9535,26.0104,25.8233,25.8233,4100806,2050403,-0.223668,-0.859,25.8984,"Apr 8, 14",-0.066041455
09/04/2014,25.9291,26.2178,25.8559,26.2137,4665896,2332948,0.3904,1.512,26.0379,"Apr 9, 14",-0.051921748
10/04/2014,26.2829,26.3561,25.8599,25.8803,3392878,1696439,-0.333466,-1.272,26.0033,"Apr 10, 14",-0.06397992
11/04/2014,25.5224,25.7583,25.4329,25.4573,3138122,1569061,-0.422934,-1.634,25.5624,"Apr 11, 14",-0.07927868
14/04/2014,25.5509,25.559,25.2215,25.3963,3406552,1703276,-0.061,-0.24,25.4078,"Apr 14, 14",-0.081484884
15/04/2014,25.4777,25.5305,25.13,25.4248,3168748,1584374,0.028468,0.112,25.3352,"Apr 15, 14",-0.080454116
16/04/2014,25.6119,25.8437,25.4939,25.8355,3804498,1902249,0.410733,1.615,25.6893,"Apr 16, 14",-0.065600214
17/04/2014,25.8803,25.925,25.7217,25.8193,2067792,1033896,-0.016267,-0.063,25.8267,"Apr 17, 14",-0.066186124
21/04/2014,27.4825,28.3243,27.1084,28.1007,22771018,11385509,2.2814,8.836,27.5578,"Apr 21, 14",0.016325911
22/04/2014,27.572,27.7875,27.0637,27.1897,13944884,6972442,-0.910934,-3.242,30.7343,"Apr 22, 14",-0.016622482
23/04/2014,27.6533,27.6818,27.3931,27.5639,4719510,2359755,0.374132,1.376,27.5383,"Apr 23, 14",-0.003088686
24/04/2014,28.7269,28.7554,27.9949,28.0641,14964916,7482458,0.5002,1.815,29.043,"Apr 24, 14",0.015002188
25/04/2014,27.8729,27.9217,27.5964,27.9217,3958252,1979126,-0.142332,-0.507,27.8201,"Apr 25, 14",0.009851967
28/04/2014,32.4073,32.4927,30.0323,31.3174,53168734,26584367,3.3957,12.161,31.5887,"Apr 28, 14",0.132665203
29/04/2014,31.8135,32.0209,31.3337,31.3581,24796546,12398273,0.040665,0.13,31.5767,"Apr 29, 14",0.134137211
30/04/2014,32.0047,32.2121,31.781,32.147,19552170,9776085,0.788935,2.516,31.9973,"Apr 30, 14",0.162669579
01/05/2014,32.2527,33.6232,32.0421,32.9766,26121866,13060933,0.829599,2.581,32.8865,"May 1, 14",0.192673956
02/05/2014,32.8383,33.1637,32.8302,32.9481,19763412,9881706,-0.028465,-0.086,32.9541,"May 2, 14",0.191643188
05/05/2014,32.3788,32.7245,32.269,32.4805,11594518,5797259,-0.467668,-1.419,32.479,"May 5, 14",0.174731368
06/05/2014,32.3503,32.3666,32.0738,32.1755,14297262,7148631,-0.304999,-0.939,32.2283,"May 6, 14",0.163700347
07/05/2014,31.9803,32.0697,31.8054,31.8501,14208300,7104150,-0.325332,-1.011,31.9583,"May 7, 14",0.151931514
08/05/2014,32.2039,32.4561,31.9396,32.0209,14229978,7114989,0.170798,0.536,32.6887,"May 8, 14",0.158108885
09/05/2014,31.7647,31.7769,29.6013,31.4109,30000754,15000377,-0.61,-1.905,31.2139,"May 9, 14",0.136046844
12/05/2014,31.7444,31.8054,31.5492,31.6671,5837598,2918799,0.256201,0.816,31.6739,"May 12, 14",0.145312901
13/05/2014,32.1592,32.1999,31.2442,31.8664,12664386,6332193,0.199266,0.629,31.9142,"May 13, 14",0.15252104
14/05/2014,31.7932,31.9843,31.6102,31.8379,10976558,5488279,-0.028467,-0.089,31.7828,"May 14, 14",0.151490273
15/05/2014,31.9925,32.7855,31.9111,32.7448,13022342,6511171,0.906866,2.848,32.308,"May 15, 14",0.18429038
16/05/2014,32.8505,33.0173,32.391,32.6472,17973408,8986704,-0.0976,-0.298,32.8054,"May 16, 14",0.180760453
19/05/2014,29.0157,29.6257,28.3772,28.7269,57465882,28732941,-3.9203,-12.008,29.1162,"May 19, 14",0.038973862
20/05/2014,29.3288,29.5606,28.975,29.3613,24380058,12190029,0.6344,2.208,29.9094,"May 20, 14",0.061918385
21/05/2014,30.2438,30.5956,29.6297,29.9591,20613988,10306994,0.597801,2.036,30.1127,"May 21, 14",0.083539185
22/05/2014,29.7111,29.9551,29.1783,29.3451,15345048,7672524,-0.614068,-2.05,29.5501,"May 22, 14",0.061332475
23/05/2014,29.4305,29.6867,29.3451,29.3939,13348608,6674304,0.0488,0.166,29.4942,"May 23, 14",0.063097438
27/05/2014,28.8855,29.3085,28.7798,29.3003,13803016,6901508,-0.093532,-0.318,29.1219,"May 27, 14",0.059712181
28/05/2014,28.9953,29.1499,28.7936,28.9384,8056646,4028323,-0.361934,-1.235,29.007,"May 28, 14",0.046623242
29/05/2014,29.3207,29.3491,28.9181,28.9913,6878898,3439449,0.052867,0.183,29.0436,"May 29, 14",0.048536491
30/05/2014,29.28,29.4833,29.1173,29.3613,5603626,2801813,0.370066,1.276,29.2964,"May 30, 14",0.061918385
02/06/2014,29.5809,29.9185,29.5443,29.8371,7207900,3603950,0.475801,1.621,29.7176,"Jun 2, 14",0.079126777
03/06/2014,29.8249,29.8453,29.4223,29.5891,10285878,5142939,-0.248067,-0.831,29.5857,"Jun 3, 14",0.070157292
04/06/2014,29.6419,29.7273,29.463,29.5443,6200162,3100081,-0.044735,-0.151,29.5976,"Jun 4, 14",0.068536997
05/06/2014,29.4467,29.5565,29.28,29.3776,10752274,5376137,-0.166731,-0.564,29.3712,"Jun 5, 14",0.062507912
06/06/2014,29.3247,29.6867,29.3085,29.6297,5529588,2764794,0.252134,0.858,29.5706,"Jun 6, 14",0.071625683
09/06/2014,29.4996,29.7477,29.463,29.7355,5383672,2691836,0.105732,0.357,29.6348,"Jun 9, 14",0.075452181
10/06/2014,29.4061,29.6623,29.4061,29.6053,9963734,4981867,-0.130133,-0.438,29.5642,"Jun 10, 14",0.070743201
11/06/2014,29.7233,30.3739,29.7233,30.1828,12080710,6040355,0.577466,1.951,30.0342,"Jun 11, 14",0.091629806
12/06/2014,30.3861,30.3983,29.9803,30.1096,5287280,2643640,-0.0732,-0.243,30.1629,"Jun 12, 14",0.088982361
13/06/2014,30.195,30.2519,30.0405,30.1909,6150420,3075210,0.081334,0.27,30.16,"Jun 13, 14",0.091922761
16/06/2014,30.0405,30.3373,29.9225,29.9876,4637264,2318632,-0.203334,-0.673,30.0803,"Jun 16, 14",0.084569953
17/06/2014,29.9469,30.1259,29.9266,30.0689,2058290,1029145,0.081335,0.271,30.0474,"Jun 17, 14",0.087510353
18/06/2014,30.3495,30.4512,30.2275,30.439,4339054,2169527,0.370065,1.231,33.1121,"Jun 18, 14",0.100895864
19/06/2014,30.7481,30.8091,30.5732,30.6667,4942994,2471497,0.227733,0.748,30.6942,"Jun 19, 14",0.109131153
20/06/2014,30.9555,30.9677,30.6545,30.6911,8451074,4225537,0.0244,0.08,30.9555,"Jun 20, 14",0.110013635
23/06/2014,30.2723,30.3902,30.2031,30.256,4837510,2418755,-0.435133,-1.418,30.2893,"Jun 23, 14",0.094277251
24/06/2014,29.8981,30.1503,29.8941,29.9469,3519478,1759739,-0.309067,-1.022,29.9998,"Jun 24, 14",0.083097945
25/06/2014,29.8859,30.2194,29.8859,30.2194,4284052,2142026,0.272467,0.91,30.1486,"Jun 25, 14",0.092953529
26/06/2014,30.0161,30.2275,29.9469,30.1462,3769144,1884572,-0.073199,-0.242,30.0769,"Jun 26, 14",0.090306084
27/06/2014,30.2357,30.3048,30.1218,30.134,2286812,1143406,-0.0122,-0.04,30.1882,"Jun 27, 14",0.089864843
30/06/2014,30.1543,30.3251,29.9347,30.2194,3301948,1650974,0.085399,0.283,30.1316,"Jun 30, 14",0.092953529
01/07/2014,30.622,30.6342,30.3983,30.4187,1772006,886003,0.199268,0.659,30.4758,"Jul 1, 14",0.100161668
02/07/2014,30.7765,31.0409,30.6578,31.0327,5179896,2589948,0.614065,2.019,30.8105,"Jul 2, 14",0.122368378
