date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-04,43.1576,43.7689,43.1576,43.6229,1903966,1903966,0.793809,1.853,43.5281,"Mar 4, 14",0
2014-03-05,43.5043,43.6776,43.3127,43.413,1140806,1140806,-0.209859,-0.481,43.4331,"Mar 5, 14",-0.004811692941092973
2014-03-06,43.486,43.7233,43.1028,43.3127,1614759,1614759,-0.100365,-0.231,43.4124,"Mar 6, 14",-0.007110944022520323
2014-03-07,43.3218,43.3948,42.9751,43.2488,957886,957886,-0.063868,-0.147,43.208,"Mar 7, 14",-0.00857577098267191
2014-03-10,42.6192,42.747,42.4824,42.6648,2143495,2143495,-0.583951,-1.35,42.6136,"Mar 10, 14",-0.021963234906436795
2014-03-11,42.2816,42.5736,42.1995,42.4276,4135152,4135152,-0.23723,-0.556,42.3435,"Mar 11, 14",-0.027400745938486508
2014-03-12,41.9532,42.1448,41.7798,41.9897,2403049,2403049,-0.437963,-1.032,41.9782,"Mar 12, 14",-0.037439051507350544
2014-03-13,42.3272,42.3729,41.5152,41.7068,2281062,2281062,-0.282847,-0.674,41.6964,"Mar 13, 14",-0.04392417743891397
2014-03-14,41.2597,41.7707,41.2141,41.5608,2831455,2831455,-0.145992,-0.35,41.5907,"Mar 14, 14",-0.04727104341985519
2014-03-17,41.7524,42.1539,41.7159,41.798,1024620,1024620,0.237232,0.571,41.877,"Mar 17, 14",-0.041833532387805475
2014-03-18,41.8893,42.3546,41.8802,42.2908,777435,777435,0.492708,1.179,42.2124,"Mar 18, 14",-0.030536713515149246
2014-03-19,42.2634,42.3856,41.3053,41.5061,1516668,1516668,-0.784682,-1.855,41.6077,"Mar 19, 14",-0.04852497197572829
2014-03-20,41.4239,41.5772,41.205,41.2688,991355,991355,-0.237233,-0.572,41.3552,"Mar 20, 14",-0.05396477538173763
2014-03-21,41.2574,41.2851,40.5731,40.5916,1561615,1561615,-0.677228,-1.641,39.3503,"Mar 21, 14",-0.06948873183580187
2014-03-24,41.544,41.5625,40.7673,41.2204,1519909,1519909,0.628756,1.549,41.1378,"Mar 24, 14",-0.055074284378159255
2014-03-25,40.9985,41.4377,40.8607,41.0169,3593457,3593457,-0.203419,-0.493,41.0803,"Mar 25, 14",-0.059739265385840956
2014-03-26,40.9152,41.1556,40.7303,40.7396,2069446,2069446,-0.277393,-0.676,40.9406,"Mar 26, 14",-0.06609601837566963
2014-03-27,41.4145,41.6919,41.2842,41.5995,1035146,1035146,0.859913,2.111,42.6287,"Mar 27, 14",-0.04638389469750984
2014-03-28,41.9046,42.071,41.6785,41.7936,1034135,1034135,0.194175,0.467,41.828,"Mar 28, 14",-0.04193439684202571
2014-03-31,42.1358,42.2338,41.9601,42.2097,692509,692509,0.416087,0.996,42.1445,"Mar 31, 14",-0.03239582879634328
2014-04-01,41.7751,41.9878,41.7104,41.8029,938165,938165,-0.406842,-0.964,41.814,"Apr 1, 14",-0.041721206063787604
2014-04-02,41.9971,42.1358,41.9231,42.0988,715954,715954,0.295884,0.708,42.0397,"Apr 2, 14",-0.034938071517482884
2014-04-03,41.7659,41.8029,41.2111,41.4885,1504251,1504251,-0.610259,-1.45,41.4672,"Apr 3, 14",-0.04892842979260891
2014-04-04,41.3313,41.4423,40.7303,40.8967,959088,959088,-0.59177,-1.426,41.0263,"Apr 4, 14",-0.06249469888521851
2014-04-07,40.8135,40.8782,40.2772,40.4899,756145,756145,-0.40684,-0.995,40.611,"Apr 7, 14",-0.07182007615266299
2014-04-08,40.3327,40.5269,39.9259,40.3142,1228248,1228248,-0.175682,-0.434,40.2685,"Apr 8, 14",-0.07584777719959016
2014-04-09,40.7396,41.2481,40.6563,41.2111,892488,892488,0.896899,2.225,40.8817,"Apr 9, 14",-0.0552874751563972
2014-04-10,40.98,41.143,40.1663,40.1755,981818,981818,-1.0356,-2.513,40.2867,"Apr 10, 14",-0.07902729988148431
2014-04-11,39.4728,40.0091,39.3249,39.4543,1026091,1026091,-0.72122,-1.795,39.5937,"Apr 11, 14",-0.09555990087774993
2014-04-14,39.5375,39.9998,39.482,39.8149,527071,527071,0.360608,0.914,39.7058,"Apr 14, 14",-0.08729360037961711
2014-04-15,39.6022,39.8334,39.0475,39.6392,1026296,1026296,-0.17568,-0.441,39.4913,"Apr 15, 14",-0.0913213014265443
2014-04-16,40.3327,40.7026,40.194,40.6656,871812,871812,1.0263,2.589,40.4663,"Apr 16, 14",-0.06779237510573582
2014-04-17,40.6656,40.8505,40.4991,40.8228,494745,494745,0.157187,0.387,40.7065,"Apr 17, 14",-0.0641887632413251
2014-04-21,40.8043,41.2574,40.7211,41.1834,1066088,1066088,0.360612,0.883,41.0236,"Apr 21, 14",-0.05592246274319228
2014-04-22,41.5717,41.9878,41.5347,41.8399,789919,789919,0.656494,1.594,41.8003,"Apr 22, 14",-0.04087302769875458
2014-04-23,41.8214,41.8769,41.507,41.5717,454949,454949,-0.268149,-0.641,41.658,"Apr 23, 14",-0.047021174658264386
2014-04-24,41.6457,41.6642,41.2296,41.5625,615875,615875,-0.009245,-0.022,41.5272,"Apr 24, 14",-0.047232073062542866
2014-04-25,41.4608,41.5162,41.1464,41.2481,389516,389516,-0.314377,-0.756,41.2879,"Apr 25, 14",-0.05443929679136418
2014-04-28,41.7844,41.8399,41.1834,41.6827,696862,696862,0.434582,1.054,41.5315,"Apr 28, 14",-0.04447663956316532
2014-04-29,41.7012,41.9138,41.6087,41.8121,564509,564509,0.129447,0.311,41.7736,"Apr 29, 14",-0.04151030765950912
2014-04-30,41.8029,42.108,41.5625,41.9693,1176689,1176689,0.157189,0.376,41.8502,"Apr 30, 14",-0.03790669579509855
2014-05-01,41.3313,41.3313,40.2957,40.7673,1466433,1466433,-1.202,-2.864,40.6945,"May 1, 14",-0.0654610307888747
