date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-04,20.1485,20.1824,20.1146,20.1485,14670,14670,0.237141,1.191,20.1557,"Mar 4, 14",0
2014-03-05,20.0807,20.1908,20.0807,20.1748,8555,8555,0.026253,0.13,20.1532,"Mar 5, 14",0.0013053080874508105
2014-03-06,20.234,20.3179,20.2078,20.2163,8130,8130,0.041501,0.206,20.2571,"Mar 6, 14",0.0033650147653672413
2014-03-07,20.284,20.2925,20.1485,20.273,15015,15015,0.056745,0.281,20.236,"Mar 7, 14",0.006179120033749469
2014-03-10,20.4195,20.4195,20.14,20.157,38006,38006,-0.11603,-0.572,20.1897,"Mar 10, 14",0.00042186763282633976
2014-03-11,20.1908,20.3179,20.1908,20.2078,13035,13035,0.050814,0.252,20.2626,"Mar 11, 14",0.0029431471325409016
2014-03-12,19.9452,20.157,19.9452,20.0994,28441,28441,-0.108407,-0.536,20.0931,"Mar 12, 14",-0.002436905973149329
2014-03-13,20.0841,20.157,20.0299,20.0807,27397,27397,-0.018631,-0.093,20.0736,"Mar 13, 14",-0.0033650147653670652
2014-03-14,19.7589,19.8605,19.7115,19.8605,14704,14704,-0.220202,-1.097,19.7949,"Mar 14, 14",-0.014293868029878169
2014-03-17,19.9029,19.9283,19.8605,19.8944,12151,12151,0.033878,0.171,19.883,"Mar 17, 14",-0.01261136064719446
2014-03-18,20.0723,20.284,20.0723,20.2247,90804,90804,0.330302,1.66,20.0679,"Mar 18, 14",0.003781919249571931
2014-03-19,20.5381,20.5804,20.4026,20.411,42988,42988,0.186323,0.921,20.4315,"Mar 19, 14",0.013028265131399501
2014-03-20,20.1061,20.2247,20.1061,20.2078,12399,12399,-0.203263,-0.996,20.2037,"Mar 20, 14",0.0029431471325409016
2014-03-21,20.2256,20.4619,20.1993,20.2332,22051,22051,0.02541,0.126,20.3221,"Mar 21, 14",0.004203786882398271
2014-03-24,20.3772,20.411,20.2925,20.3602,14859,14859,0.12704,0.628,20.3656,"Mar 24, 14",0.010506985631684763
2014-03-25,20.3348,20.3856,20.284,20.2925,17481,17481,-0.067756,-0.333,20.3493,"Mar 25, 14",0.007146934014939172
2014-03-26,20.8651,20.8651,20.2784,20.2784,90405,90405,-0.014114,-0.07,20.3292,"Mar 26, 14",0.006447130059309765
