date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
04/03/2014,75.3752,75.83,75.1023,75.448,8228831,8228831,1.3555,1.829,75.5375,"Mar 4, 14",0
05/03/2014,75.5207,75.9028,75.2569,75.3843,6591005,6591005,-0.063766,-0.085,75.5707,"Mar 5, 14",-0.00084429
06/03/2014,75.7027,75.8845,71.409,72.7008,21958464,21958464,-2.6835,-3.56,73.0594,"Mar 6, 14",-0.036411833
07/03/2014,73.8742,74.0016,70.7814,72.3915,20468678,20468678,-0.309288,-0.425,71.8522,"Mar 7, 14",-0.040511346
10/03/2014,72.2277,73.0464,71.2726,72.9828,8669799,8669799,0.591284,0.817,72.3127,"Mar 10, 14",-0.03267416
11/03/2014,73.0919,73.292,72.155,72.628,10570959,10570959,-0.354769,-0.486,72.713,"Mar 11, 14",-0.037376736
12/03/2014,72.1914,73.0464,71.5182,72.5188,9673694,9673694,-0.109161,-0.15,72.7015,"Mar 12, 14",-0.038824091
13/03/2014,73.01,73.2011,70.5567,70.9633,10600664,10600664,-1.5555,-2.145,71.5248,"Mar 13, 14",-0.059440939
14/03/2014,70.0354,70.1355,67.8158,68.2707,18775008,18775008,-2.6926,-3.794,68.8123,"Mar 14, 14",-0.095129096
17/03/2014,69.0985,69.9172,68.298,68.6345,14098981,14098981,0.363869,0.533,69.0018,"Mar 17, 14",-0.090307231
18/03/2014,68.7165,71.0088,68.6891,70.745,10326982,10326982,2.1104,3.075,70.474,"Mar 18, 14",-0.062334323
19/03/2014,71.1361,71.5,69.1439,69.6261,11155702,11155702,-1.1189,-1.582,69.6872,"Mar 19, 14",-0.077164405
20/03/2014,69.5897,69.7261,68.0978,68.7028,12148336,12148336,-0.923314,-1.326,68.6285,"Mar 20, 14",-0.089401972
21/03/2014,68.8347,69.3168,64.4501,65.5599,36984819,36984819,-3.1429,-4.575,62.2774,"Mar 21, 14",-0.131058477
